N,method,evals,best_E,best_F
44,memetic_twopoint_burst,13910853,466,2.077253
44,memetic_twopoint_burst,13910941,378,2.560847
44,memetic_twopoint_burst,13911029,318,3.044025
44,memetic_twopoint_burst,13911205,294,3.292517
44,memetic_twopoint_burst,13911293,258,3.751938
44,memetic_twopoint_burst,13911557,238,4.067227
44,memetic_twopoint_burst,13913406,766,1.263708
44,memetic_twopoint_burst,13913494,398,2.432161
44,memetic_twopoint_burst,13913582,346,2.797688
44,memetic_twopoint_burst,13913670,310,3.122581
44,memetic_twopoint_burst,13913934,270,3.585185
44,memetic_twopoint_burst,13914110,254,3.811024
44,memetic_twopoint_burst,13914374,242,4.000000
44,memetic_twopoint_burst,13914462,190,5.094737
44,memetic_twopoint_burst,13918688,334,2.898204
44,memetic_twopoint_burst,13918776,282,3.432624
44,memetic_twopoint_burst,13918864,214,4.523364
44,memetic_twopoint_burst,13923970,138,7.014493
44,memetic_twopoint_burst,13926611,138,7.014493
44,memetic_twopoint_burst,13939816,226,4.283186
44,memetic_twopoint_burst,13945098,138,7.014493
44,memetic_twopoint_burst,13979431,138,7.014493
44,memetic_twopoint_burst,13982072,138,7.014493
44,memetic_twopoint_burst,14003200,138,7.014493
44,memetic_twopoint_burst,14016405,138,7.014493
44,memetic_twopoint_burst,14032251,138,7.014493
44,memetic_twopoint_burst,14037533,138,7.014493
44,memetic_twopoint_burst,14050738,138,7.014493
44,memetic_twopoint_burst,14058661,138,7.014493
44,memetic_twopoint_burst,14066584,138,7.014493
44,memetic_twopoint_burst,14082430,138,7.014493
44,memetic_twopoint_burst,14122045,786,1.231552
44,memetic_twopoint_burst,14122133,554,1.747292
44,memetic_twopoint_burst,14122221,390,2.482051
44,memetic_twopoint_burst,14122309,334,2.898204
44,memetic_twopoint_burst,14122397,314,3.082803
44,memetic_twopoint_burst,14122485,270,3.585185
44,memetic_twopoint_burst,14122573,262,3.694656
44,memetic_twopoint_burst,14122837,242,4.000000
44,memetic_twopoint_burst,14123541,226,4.283186
44,memetic_twopoint_burst,14124686,474,2.042194
44,memetic_twopoint_burst,14124774,406,2.384236
44,memetic_twopoint_burst,14124862,362,2.674033
44,memetic_twopoint_burst,14124950,322,3.006211
44,memetic_twopoint_burst,14125038,246,3.934959
44,memetic_twopoint_burst,14125126,234,4.136752
44,memetic_twopoint_burst,14125566,222,4.360360
44,memetic_twopoint_burst,14125654,218,4.440367
44,memetic_twopoint_burst,14126534,214,4.523364
44,memetic_twopoint_burst,14132609,138,7.014493
44,memetic_twopoint_burst,14137891,138,7.014493
44,memetic_twopoint_burst,14156378,138,7.014493
44,memetic_twopoint_burst,14164301,138,7.014493
44,memetic_twopoint_burst,14166942,138,7.014493
44,memetic_twopoint_burst,14182788,138,7.014493
44,memetic_twopoint_burst,14185429,138,7.014493
44,memetic_twopoint_burst,14222403,138,7.014493
44,memetic_twopoint_burst,14227685,138,7.014493
44,memetic_twopoint_burst,14251454,138,7.014493
44,memetic_twopoint_burst,14280505,138,7.014493
44,memetic_twopoint_burst,14288428,138,7.014493
44,memetic_twopoint_burst,14296351,138,7.014493
44,memetic_twopoint_burst,14309556,138,7.014493
44,memetic_twopoint_burst,14314838,466,2.077253
44,memetic_twopoint_burst,14314926,366,2.644809
44,memetic_twopoint_burst,14315014,314,3.082803
44,memetic_twopoint_burst,14315102,302,3.205298
44,memetic_twopoint_burst,14315278,282,3.432624
44,memetic_twopoint_burst,14315718,262,3.694656
44,memetic_twopoint_burst,14316422,230,4.208696
44,memetic_twopoint_burst,14316510,222,4.360360
44,memetic_twopoint_burst,14325402,558,1.734767
44,memetic_twopoint_burst,14325490,410,2.360976
44,memetic_twopoint_burst,14325578,374,2.588235
44,memetic_twopoint_burst,14325666,298,3.248322
44,memetic_twopoint_burst,14325754,278,3.482014
44,memetic_twopoint_burst,14325930,226,4.283186
44,memetic_twopoint_burst,14326018,182,5.318681
44,memetic_twopoint_burst,14341248,138,7.014493
44,memetic_twopoint_burst,14343889,138,7.014493
44,memetic_twopoint_burst,14370299,138,7.014493
44,memetic_twopoint_burst,14378222,138,7.014493
44,memetic_twopoint_burst,14383504,138,7.014493
44,memetic_twopoint_burst,14407273,138,7.014493
44,memetic_twopoint_burst,14409914,138,7.014493
44,memetic_twopoint_burst,14412555,138,7.014493
44,memetic_twopoint_burst,14460093,138,7.014493
44,memetic_twopoint_burst,14468016,138,7.014493
44,memetic_twopoint_burst,14489144,138,7.014493
44,memetic_twopoint_burst,14491785,138,7.014493
44,memetic_twopoint_burst,14494426,138,7.014493
44,memetic_twopoint_burst,14507631,138,7.014493
44,memetic_twopoint_burst,14512913,138,7.014493
44,memetic_twopoint_burst,14526118,138,7.014493
44,memetic_twopoint_burst,14534041,478,2.025105
44,memetic_twopoint_burst,14534129,358,2.703911
44,memetic_twopoint_burst,14534217,338,2.863905
44,memetic_twopoint_burst,14534305,334,2.898204
44,memetic_twopoint_burst,14534393,326,2.969325
44,memetic_twopoint_burst,14534481,298,3.248322
44,memetic_twopoint_burst,14534569,230,4.208696
44,memetic_twopoint_burst,14534921,206,4.699029
44,memetic_twopoint_burst,14539323,398,2.432161
44,memetic_twopoint_burst,14539411,338,2.863905
44,memetic_twopoint_burst,14539499,302,3.205298
44,memetic_twopoint_burst,14539587,242,4.000000
44,memetic_twopoint_burst,14552528,138,7.014493
44,memetic_twopoint_burst,14555169,138,7.014493
44,memetic_twopoint_burst,14578938,138,7.014493
44,memetic_twopoint_burst,14584220,138,7.014493
44,memetic_twopoint_burst,14586861,138,7.014493
44,memetic_twopoint_burst,14594784,138,7.014493
44,memetic_twopoint_burst,14642322,138,7.014493
44,memetic_twopoint_burst,14644963,138,7.014493
44,memetic_twopoint_burst,14652886,138,7.014493
44,memetic_twopoint_burst,14676655,138,7.014493
44,memetic_twopoint_burst,14679296,138,7.014493
44,memetic_twopoint_burst,14692501,138,7.014493
44,memetic_twopoint_burst,14695142,138,7.014493
44,memetic_twopoint_burst,14697783,138,7.014493
44,memetic_twopoint_burst,14700424,138,7.014493
44,memetic_twopoint_burst,14726834,138,7.014493
44,memetic_twopoint_burst,14729475,138,7.014493
44,memetic_twopoint_burst,14742680,362,2.674033
44,memetic_twopoint_burst,14742768,294,3.292517
44,memetic_twopoint_burst,14742856,218,4.440367
44,memetic_twopoint_burst,14743120,214,4.523364
44,memetic_twopoint_burst,14743472,206,4.699029
44,memetic_twopoint_burst,14755885,578,1.674740
44,memetic_twopoint_burst,14755973,466,2.077253
44,memetic_twopoint_burst,14756061,350,2.765714
44,memetic_twopoint_burst,14756149,306,3.163399
44,memetic_twopoint_burst,14756237,270,3.585185
44,memetic_twopoint_burst,14756325,234,4.136752
44,memetic_twopoint_burst,14769090,138,7.014493
44,memetic_twopoint_burst,14777013,138,7.014493
44,memetic_twopoint_burst,14784936,138,7.014493
44,memetic_twopoint_burst,14803423,138,7.014493
44,memetic_twopoint_burst,14811346,138,7.014493
44,memetic_twopoint_burst,14824551,138,7.014493
44,memetic_twopoint_burst,14829833,138,7.014493
44,memetic_twopoint_burst,14853602,138,7.014493
44,memetic_twopoint_burst,14858884,138,7.014493
44,memetic_twopoint_burst,14864166,138,7.014493
44,memetic_twopoint_burst,14872089,138,7.014493
44,memetic_twopoint_burst,14880012,138,7.014493
44,memetic_twopoint_burst,14890576,138,7.014493
44,memetic_twopoint_burst,14895858,138,7.014493
44,memetic_twopoint_burst,14911704,138,7.014493
44,memetic_twopoint_burst,14922268,138,7.014493
44,memetic_twopoint_burst,14932832,138,7.014493
44,memetic_twopoint_burst,14948678,138,7.014493
44,memetic_twopoint_burst,14951319,510,1.898039
44,memetic_twopoint_burst,14951407,402,2.407960
44,memetic_twopoint_burst,14951495,314,3.082803
44,memetic_twopoint_burst,14951671,274,3.532847
44,memetic_twopoint_burst,14952111,258,3.751938
44,memetic_twopoint_burst,14952287,246,3.934959
44,memetic_twopoint_burst,14952375,226,4.283186
44,memetic_twopoint_burst,14953960,434,2.230415
44,memetic_twopoint_burst,14954048,366,2.644809
44,memetic_twopoint_burst,14954136,306,3.163399
44,memetic_twopoint_burst,14954400,302,3.205298
44,memetic_twopoint_burst,14954488,290,3.337931
44,memetic_twopoint_burst,14954576,270,3.585185
44,memetic_twopoint_burst,14954664,258,3.751938
44,memetic_twopoint_burst,14955104,230,4.208696
44,memetic_twopoint_burst,14959242,138,7.014493
44,memetic_twopoint_burst,14967165,138,7.014493
44,memetic_twopoint_burst,14977729,138,7.014493
44,memetic_twopoint_burst,14980370,138,7.014493
44,memetic_twopoint_burst,14990934,138,7.014493
44,memetic_twopoint_burst,15001498,138,7.014493
44,memetic_twopoint_burst,15009421,138,7.014493
44,memetic_twopoint_burst,15019985,138,7.014493
44,memetic_twopoint_burst,15033190,138,7.014493
44,memetic_twopoint_burst,15056959,138,7.014493
44,memetic_twopoint_burst,15059600,138,7.014493
44,memetic_twopoint_burst,15075446,138,7.014493
44,memetic_twopoint_burst,15083369,138,7.014493
44,memetic_twopoint_burst,15096574,138,7.014493
44,memetic_twopoint_burst,15120343,138,7.014493
44,memetic_twopoint_burst,15122984,138,7.014493
44,memetic_twopoint_burst,15154676,138,7.014493
44,memetic_twopoint_burst,15170522,546,1.772894
44,memetic_twopoint_burst,15170610,346,2.797688
44,memetic_twopoint_burst,15170698,322,3.006211
44,memetic_twopoint_burst,15170786,294,3.292517
44,memetic_twopoint_burst,15170874,266,3.639098
44,memetic_twopoint_burst,15171226,226,4.283186
44,memetic_twopoint_burst,15172546,206,4.699029
44,memetic_twopoint_burst,15173163,426,2.272300
44,memetic_twopoint_burst,15173251,358,2.703911
44,memetic_twopoint_burst,15173339,314,3.082803
44,memetic_twopoint_burst,15173427,270,3.585185
44,memetic_twopoint_burst,15173515,218,4.440367
44,memetic_twopoint_burst,15173955,198,4.888889
44,memetic_twopoint_burst,15186368,138,7.014493
44,memetic_twopoint_burst,15191650,138,7.014493
44,memetic_twopoint_burst,15204855,138,7.014493
44,memetic_twopoint_burst,15207496,138,7.014493
44,memetic_twopoint_burst,15225983,138,7.014493
44,memetic_twopoint_burst,15239188,138,7.014493
44,memetic_twopoint_burst,15241829,138,7.014493
44,memetic_twopoint_burst,15252393,138,7.014493
44,memetic_twopoint_burst,15260316,138,7.014493
44,memetic_twopoint_burst,15268239,138,7.014493
44,memetic_twopoint_burst,15281444,138,7.014493
44,memetic_twopoint_burst,15286726,138,7.014493
44,memetic_twopoint_burst,15294649,138,7.014493
44,memetic_twopoint_burst,15307854,138,7.014493
44,memetic_twopoint_burst,15326341,138,7.014493
44,memetic_twopoint_burst,15328982,138,7.014493
44,memetic_twopoint_burst,15331623,138,7.014493
44,memetic_twopoint_burst,15334264,138,7.014493
44,memetic_twopoint_burst,15339546,138,7.014493
44,memetic_twopoint_burst,15344828,138,7.014493
44,memetic_twopoint_burst,15347469,138,7.014493
44,memetic_twopoint_burst,15352751,138,7.014493
44,memetic_twopoint_burst,15389725,514,1.883268
44,memetic_twopoint_burst,15389813,390,2.482051
44,memetic_twopoint_burst,15389901,298,3.248322
44,memetic_twopoint_burst,15390165,254,3.811024
44,memetic_twopoint_burst,15390253,250,3.872000
44,memetic_twopoint_burst,15390957,242,4.000000
44,memetic_twopoint_burst,15392366,554,1.747292
44,memetic_twopoint_burst,15392454,494,1.959514
44,memetic_twopoint_burst,15392542,326,2.969325
44,memetic_twopoint_burst,15392718,286,3.384615
44,memetic_twopoint_burst,15392806,250,3.872000
44,memetic_twopoint_burst,15392894,246,3.934959
44,memetic_twopoint_burst,15392982,202,4.792079
44,memetic_twopoint_burst,15393686,194,4.989691
44,memetic_twopoint_burst,15397648,138,7.014493
44,memetic_twopoint_burst,15405571,138,7.014493
44,memetic_twopoint_burst,15413494,138,7.014493
44,memetic_twopoint_burst,15418776,138,7.014493
44,memetic_twopoint_burst,15439904,138,7.014493
44,memetic_twopoint_burst,15453109,138,7.014493
44,memetic_twopoint_burst,15458391,138,7.014493
44,memetic_twopoint_burst,15461032,138,7.014493
44,memetic_twopoint_burst,15468955,138,7.014493
44,memetic_twopoint_burst,15511211,138,7.014493
44,memetic_twopoint_burst,15534980,138,7.014493
44,memetic_twopoint_burst,15540262,138,7.014493
44,memetic_twopoint_burst,15545544,138,7.014493
44,memetic_twopoint_burst,15550826,138,7.014493
44,memetic_twopoint_burst,15561390,138,7.014493
44,memetic_twopoint_burst,15571954,138,7.014493
44,memetic_twopoint_burst,15574595,138,7.014493
44,memetic_twopoint_burst,15601005,406,2.384236
44,memetic_twopoint_burst,15601093,290,3.337931
44,memetic_twopoint_burst,15601357,270,3.585185
44,memetic_twopoint_burst,15601621,266,3.639098
44,memetic_twopoint_burst,15601709,246,3.934959
44,memetic_twopoint_burst,15602237,206,4.699029
44,memetic_twopoint_burst,15603646,462,2.095238
44,memetic_twopoint_burst,15603734,382,2.534031
44,memetic_twopoint_burst,15603822,306,3.163399
44,memetic_twopoint_burst,15603998,266,3.639098
44,memetic_twopoint_burst,15604350,250,3.872000
44,memetic_twopoint_burst,15606022,234,4.136752
44,memetic_twopoint_burst,15611569,138,7.014493
44,memetic_twopoint_burst,15622133,138,7.014493
44,memetic_twopoint_burst,15630056,138,7.014493
44,memetic_twopoint_burst,15637979,138,7.014493
44,memetic_twopoint_burst,15651184,138,7.014493
44,memetic_twopoint_burst,15669671,138,7.014493
44,memetic_twopoint_burst,15680235,138,7.014493
44,memetic_twopoint_burst,15693440,138,7.014493
44,memetic_twopoint_burst,15696081,138,7.014493
44,memetic_twopoint_burst,15698722,138,7.014493
44,memetic_twopoint_burst,15704004,138,7.014493
44,memetic_twopoint_burst,15709286,138,7.014493
44,memetic_twopoint_burst,15722491,138,7.014493
44,memetic_twopoint_burst,15727773,138,7.014493
44,memetic_twopoint_burst,15735696,138,7.014493
44,memetic_twopoint_burst,15751542,138,7.014493
44,memetic_twopoint_burst,15783234,138,7.014493
44,memetic_twopoint_burst,15793798,138,7.014493
44,memetic_twopoint_burst,15796439,434,2.230415
44,memetic_twopoint_burst,15796527,310,3.122581
44,memetic_twopoint_burst,15796615,306,3.163399
44,memetic_twopoint_burst,15796703,262,3.694656
44,memetic_twopoint_burst,15796791,242,4.000000
44,memetic_twopoint_burst,15798111,230,4.208696
44,memetic_twopoint_burst,15798199,210,4.609524
44,memetic_twopoint_burst,15809644,622,1.556270
44,memetic_twopoint_burst,15809732,470,2.059574
44,memetic_twopoint_burst,15809820,354,2.734463
44,memetic_twopoint_burst,15809908,318,3.044025
44,memetic_twopoint_burst,15809996,274,3.532847
44,memetic_twopoint_burst,15810084,270,3.585185
44,memetic_twopoint_burst,15810436,254,3.811024
44,memetic_twopoint_burst,15810524,242,4.000000
44,memetic_twopoint_burst,15810612,238,4.067227
44,memetic_twopoint_burst,15810700,218,4.440367
44,memetic_twopoint_burst,15812285,138,7.014493
44,memetic_twopoint_burst,15814926,138,7.014493
44,memetic_twopoint_burst,15820208,298,3.248322
44,memetic_twopoint_burst,15820296,246,3.934959
44,memetic_twopoint_burst,15820384,242,4.000000
44,memetic_twopoint_burst,15820472,230,4.208696
44,memetic_twopoint_burst,15830772,138,7.014493
44,memetic_twopoint_burst,15841336,138,7.014493
44,memetic_twopoint_burst,15846618,138,7.014493
44,memetic_twopoint_burst,15880951,138,7.014493
44,memetic_twopoint_burst,15883592,138,7.014493
44,memetic_twopoint_burst,15888874,138,7.014493
44,memetic_twopoint_burst,15917925,138,7.014493
44,memetic_twopoint_burst,15925848,138,7.014493
44,memetic_twopoint_burst,15928489,138,7.014493
44,memetic_twopoint_burst,15931130,138,7.014493
44,memetic_twopoint_burst,15944335,138,7.014493
44,memetic_twopoint_burst,15960181,138,7.014493
44,memetic_twopoint_burst,15965463,138,7.014493
44,memetic_twopoint_burst,15978668,138,7.014493
44,memetic_twopoint_burst,15981309,138,7.014493
44,memetic_twopoint_burst,15986591,138,7.014493
44,memetic_twopoint_burst,15999796,138,7.014493
44,memetic_twopoint_burst,16005078,694,1.394813
44,memetic_twopoint_burst,16005166,510,1.898039
44,memetic_twopoint_burst,16005254,418,2.315789
44,memetic_twopoint_burst,16005342,302,3.205298
44,memetic_twopoint_burst,16005430,298,3.248322
44,memetic_twopoint_burst,16005518,242,4.000000
44,memetic_twopoint_burst,16005606,234,4.136752
44,memetic_twopoint_burst,16005694,222,4.360360
44,memetic_twopoint_burst,16007630,198,4.888889
44,memetic_twopoint_burst,16010360,138,7.014493
44,memetic_twopoint_burst,16023565,510,1.898039
44,memetic_twopoint_burst,16023653,402,2.407960
44,memetic_twopoint_burst,16023741,334,2.898204
44,memetic_twopoint_burst,16023829,258,3.751938
44,memetic_twopoint_burst,16024269,246,3.934959
44,memetic_twopoint_burst,16025149,234,4.136752
44,memetic_twopoint_burst,16026117,214,4.523364
44,memetic_twopoint_burst,16039411,138,7.014493
44,memetic_twopoint_burst,16042052,138,7.014493
44,memetic_twopoint_burst,16071103,138,7.014493
44,memetic_twopoint_burst,16086949,138,7.014493
44,memetic_twopoint_burst,16089590,138,7.014493
44,memetic_twopoint_burst,16094872,138,7.014493
44,memetic_twopoint_burst,16097513,138,7.014493
44,memetic_twopoint_burst,16102795,138,7.014493
44,memetic_twopoint_burst,16121282,138,7.014493
44,memetic_twopoint_burst,16126564,138,7.014493
44,memetic_twopoint_burst,16129205,138,7.014493
44,memetic_twopoint_burst,16152974,138,7.014493
44,memetic_twopoint_burst,16158256,138,7.014493
44,memetic_twopoint_burst,16163538,138,7.014493
44,memetic_twopoint_burst,16171461,138,7.014493
44,memetic_twopoint_burst,16184666,138,7.014493
44,memetic_twopoint_burst,16189948,138,7.014493
44,memetic_twopoint_burst,16192589,138,7.014493
44,memetic_twopoint_burst,16205794,138,7.014493
44,memetic_twopoint_burst,16211076,138,7.014493
44,memetic_twopoint_burst,16221640,486,1.991770
44,memetic_twopoint_burst,16221728,378,2.560847
44,memetic_twopoint_burst,16221816,342,2.830409
44,memetic_twopoint_burst,16221992,334,2.898204
44,memetic_twopoint_burst,16222080,322,3.006211
44,memetic_twopoint_burst,16222168,310,3.122581
44,memetic_twopoint_burst,16222256,298,3.248322
44,memetic_twopoint_burst,16222520,274,3.532847
44,memetic_twopoint_burst,16222696,258,3.751938
44,memetic_twopoint_burst,16222784,246,3.934959
44,memetic_twopoint_burst,16222872,218,4.440367
44,memetic_twopoint_burst,16237486,654,1.480122
44,memetic_twopoint_burst,16237574,430,2.251163
44,memetic_twopoint_burst,16237662,362,2.674033
44,memetic_twopoint_burst,16237750,282,3.432624
44,memetic_twopoint_burst,16237838,270,3.585185
44,memetic_twopoint_burst,16238190,262,3.694656
44,memetic_twopoint_burst,16238278,242,4.000000
44,memetic_twopoint_burst,16238630,234,4.136752
44,memetic_twopoint_burst,16238718,206,4.699029
44,memetic_twopoint_burst,16248050,138,7.014493
44,memetic_twopoint_burst,16250691,138,7.014493
44,memetic_twopoint_burst,16282383,138,7.014493
44,memetic_twopoint_burst,16298229,138,7.014493
44,memetic_twopoint_burst,16303511,138,7.014493
44,memetic_twopoint_burst,16316716,138,7.014493
44,memetic_twopoint_burst,16321998,138,7.014493
44,memetic_twopoint_burst,16324639,138,7.014493
44,memetic_twopoint_burst,16335203,138,7.014493
44,memetic_twopoint_burst,16356331,138,7.014493
44,memetic_twopoint_burst,16385382,138,7.014493
44,memetic_twopoint_burst,16388023,138,7.014493
44,memetic_twopoint_burst,16395946,138,7.014493
44,memetic_twopoint_burst,16401228,138,7.014493
44,memetic_twopoint_burst,16422356,138,7.014493
44,memetic_twopoint_burst,16435561,442,2.190045
