split,seed,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,detail
measurement,0xA300000000000001,proposed_directed,109,directed_partition,22,3,2,0.5740,RAW
measurement,0xA300000000000001,fixed_menu,110,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,110,directed_partition,30,3,1,0.6133,RAW
measurement,0xA300000000000001,proposed_directed,110,directed_partition,23,2,0,0.4867,RAW
measurement,0xA300000000000001,fixed_menu,111,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,111,directed_partition,136,2,0,0.4660,RAW
measurement,0xA300000000000001,proposed_directed,111,directed_partition,23,2,1,0.5133,RAW
measurement,0xA300000000000001,fixed_menu,112,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,112,directed_partition,238,2,0,0.4607,RAW
measurement,0xA300000000000001,proposed_directed,112,directed_partition,23,3,0,0.5427,RAW
measurement,0xA300000000000001,fixed_menu,113,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,113,directed_partition,225,2,1,0.5247,RAW
measurement,0xA300000000000001,proposed_directed,113,directed_partition,23,3,1,0.5860,RAW
measurement,0xA300000000000001,fixed_menu,114,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,114,directed_partition,79,2,1,0.5407,RAW
measurement,0xA300000000000001,proposed_directed,114,directed_partition,23,3,2,0.5800,RAW
measurement,0xA300000000000001,fixed_menu,115,threshold_count,1,3,,0.6240,RAW
measurement,0xA300000000000001,random_directed,115,directed_partition,21,3,0,0.5627,RAW
measurement,0xA300000000000001,proposed_directed,115,directed_partition,24,2,0,0.4420,RAW
measurement,0xA300000000000001,fixed_menu,116,threshold_count,2,3,,0.6260,RAW
measurement,0xA300000000000001,random_directed,116,directed_partition,137,2,1,0.5600,RAW
measurement,0xA300000000000001,proposed_directed,116,directed_partition,24,2,1,0.5580,RAW
measurement,0xA300000000000001,fixed_menu,117,threshold_count,3,3,,0.6267,RAW
measurement,0xA300000000000001,random_directed,117,directed_partition,246,2,0,0.4693,RAW
measurement,0xA300000000000001,proposed_directed,117,directed_partition,24,3,0,0.5960,RAW
measurement,0xA300000000000001,fixed_menu,118,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000001,random_directed,118,directed_partition,86,2,1,0.5240,RAW
measurement,0xA300000000000001,proposed_directed,118,directed_partition,24,3,1,0.4993,RAW
measurement,0xA300000000000001,fixed_menu,119,threshold_count,5,3,,0.6013,RAW
measurement,0xA300000000000001,random_directed,119,directed_partition,117,2,1,0.5067,RAW
measurement,0xA300000000000001,proposed_directed,119,directed_partition,24,3,2,0.6133,RAW
measurement,0xA300000000000001,fixed_menu,120,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,120,directed_partition,47,3,1,0.5600,RAW
measurement,0xA300000000000001,proposed_directed,120,directed_partition,25,2,0,0.4853,RAW
measurement,0xA300000000000001,fixed_menu,121,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,121,directed_partition,153,2,0,0.4693,RAW
measurement,0xA300000000000001,proposed_directed,121,directed_partition,25,2,1,0.5147,RAW
measurement,0xA300000000000001,fixed_menu,122,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,122,directed_partition,102,3,2,0.5667,RAW
measurement,0xA300000000000001,proposed_directed,122,directed_partition,25,3,0,0.5727,RAW
measurement,0xA300000000000001,fixed_menu,123,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,123,directed_partition,233,3,2,0.5893,RAW
measurement,0xA300000000000001,proposed_directed,123,directed_partition,25,3,1,0.5667,RAW
measurement,0xA300000000000001,fixed_menu,124,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,124,directed_partition,108,3,0,0.5300,RAW
measurement,0xA300000000000001,proposed_directed,124,directed_partition,25,3,2,0.5693,RAW
measurement,0xA300000000000001,fixed_menu,125,threshold_count,1,3,,0.5300,RAW
measurement,0xA300000000000001,random_directed,125,directed_partition,84,3,0,0.5680,RAW
measurement,0xA300000000000001,proposed_directed,125,directed_partition,26,2,0,0.4713,RAW
measurement,0xA300000000000001,fixed_menu,126,threshold_count,2,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,126,directed_partition,161,3,1,0.5687,RAW
measurement,0xA300000000000001,proposed_directed,126,directed_partition,26,2,1,0.5287,RAW
measurement,0xA300000000000001,fixed_menu,127,threshold_count,3,3,,0.5700,RAW
measurement,0xA300000000000001,random_directed,127,directed_partition,4,2,1,0.5287,RAW
measurement,0xA300000000000001,proposed_directed,127,directed_partition,26,3,0,0.5773,RAW
measurement,0xA300000000000001,fixed_menu,128,threshold_count,4,3,,0.5653,RAW
measurement,0xA300000000000001,random_directed,128,directed_partition,157,2,0,0.4787,RAW
measurement,0xA300000000000001,proposed_directed,128,directed_partition,26,3,1,0.5640,RAW
measurement,0xA300000000000001,fixed_menu,129,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000001,random_directed,129,directed_partition,252,2,1,0.5527,RAW
measurement,0xA300000000000001,proposed_directed,129,directed_partition,26,3,2,0.5673,RAW
measurement,0xA300000000000001,fixed_menu,130,threshold_count,1,2,,0.5707,RAW
measurement,0xA300000000000001,random_directed,130,directed_partition,84,2,0,0.4860,RAW
measurement,0xA300000000000001,proposed_directed,130,directed_partition,27,2,0,0.4707,RAW
measurement,0xA300000000000001,fixed_menu,131,threshold_count,2,2,,0.5100,RAW
measurement,0xA300000000000001,random_directed,131,directed_partition,127,2,0,0.4473,RAW
measurement,0xA300000000000001,proposed_directed,131,directed_partition,27,2,1,0.5293,RAW
measurement,0xA300000000000001,fixed_menu,132,threshold_count,3,2,,0.4673,RAW
measurement,0xA300000000000001,random_directed,132,directed_partition,254,3,1,0.6727,RAW
measurement,0xA300000000000001,proposed_directed,132,directed_partition,27,3,0,0.5187,RAW
measurement,0xA300000000000001,fixed_menu,133,threshold_count,4,2,,0.4480,RAW
measurement,0xA300000000000001,random_directed,133,directed_partition,38,3,1,0.5527,RAW
measurement,0xA300000000000001,proposed_directed,133,directed_partition,27,3,1,0.6147,RAW
measurement,0xA300000000000001,fixed_menu,134,threshold_count,5,2,,0.5433,RAW
measurement,0xA300000000000001,random_directed,134,directed_partition,39,3,2,0.5640,RAW
measurement,0xA300000000000001,proposed_directed,134,directed_partition,27,3,2,0.5753,RAW
measurement,0xA300000000000001,fixed_menu,135,threshold_count,1,3,,0.5300,RAW
measurement,0xA300000000000001,random_directed,135,directed_partition,107,2,1,0.5240,RAW
measurement,0xA300000000000001,proposed_directed,135,directed_partition,28,2,0,0.4673,RAW
measurement,0xA300000000000001,fixed_menu,136,threshold_count,2,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,136,directed_partition,68,3,1,0.5587,RAW
measurement,0xA300000000000001,proposed_directed,136,directed_partition,28,2,1,0.5327,RAW
measurement,0xA300000000000001,fixed_menu,137,threshold_count,3,3,,0.5700,RAW
measurement,0xA300000000000001,random_directed,137,directed_partition,138,3,0,0.5900,RAW
measurement,0xA300000000000001,proposed_directed,137,directed_partition,28,3,0,0.5753,RAW
measurement,0xA300000000000001,fixed_menu,138,threshold_count,4,3,,0.5653,RAW
measurement,0xA300000000000001,random_directed,138,directed_partition,67,3,1,0.5547,RAW
measurement,0xA300000000000001,proposed_directed,138,directed_partition,28,3,1,0.5713,RAW
measurement,0xA300000000000001,fixed_menu,139,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000001,random_directed,139,directed_partition,176,2,0,0.4960,RAW
measurement,0xA300000000000001,proposed_directed,139,directed_partition,28,3,2,0.5620,RAW
measurement,0xA300000000000001,fixed_menu,140,threshold_count,1,2,,0.5707,RAW
measurement,0xA300000000000001,random_directed,140,directed_partition,43,3,0,0.5400,RAW
measurement,0xA300000000000001,proposed_directed,140,directed_partition,29,2,0,0.4700,RAW
measurement,0xA300000000000001,fixed_menu,141,threshold_count,2,2,,0.5100,RAW
measurement,0xA300000000000001,random_directed,141,directed_partition,89,2,1,0.5380,RAW
measurement,0xA300000000000001,proposed_directed,141,directed_partition,29,2,1,0.5300,RAW
measurement,0xA300000000000001,fixed_menu,142,threshold_count,3,2,,0.4673,RAW
measurement,0xA300000000000001,random_directed,142,directed_partition,30,2,0,0.4787,RAW
measurement,0xA300000000000001,proposed_directed,142,directed_partition,29,3,0,0.5293,RAW
measurement,0xA300000000000001,fixed_menu,143,threshold_count,4,2,,0.4480,RAW
measurement,0xA300000000000001,random_directed,143,directed_partition,106,3,2,0.5533,RAW
measurement,0xA300000000000001,proposed_directed,143,directed_partition,29,3,1,0.6100,RAW
measurement,0xA300000000000001,fixed_menu,144,threshold_count,5,2,,0.5433,RAW
measurement,0xA300000000000001,random_directed,144,directed_partition,24,3,0,0.5960,RAW
measurement,0xA300000000000001,proposed_directed,144,directed_partition,29,3,2,0.5693,RAW
measurement,0xA300000000000001,fixed_menu,145,threshold_count,1,3,,0.5300,RAW
measurement,0xA300000000000001,random_directed,145,directed_partition,212,3,1,0.5860,RAW
measurement,0xA300000000000001,proposed_directed,145,directed_partition,30,2,0,0.4787,RAW
measurement,0xA300000000000001,fixed_menu,146,threshold_count,2,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,146,directed_partition,77,2,0,0.4760,RAW
measurement,0xA300000000000001,proposed_directed,146,directed_partition,30,2,1,0.5213,RAW
measurement,0xA300000000000001,fixed_menu,147,threshold_count,3,3,,0.5700,RAW
measurement,0xA300000000000001,random_directed,147,directed_partition,115,2,1,0.5000,RAW
measurement,0xA300000000000001,proposed_directed,147,directed_partition,30,3,0,0.5193,RAW
measurement,0xA300000000000001,fixed_menu,148,threshold_count,4,3,,0.5653,RAW
measurement,0xA300000000000001,random_directed,148,directed_partition,254,2,0,0.4740,RAW
measurement,0xA300000000000001,proposed_directed,148,directed_partition,30,3,1,0.6133,RAW
measurement,0xA300000000000001,fixed_menu,149,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000001,random_directed,149,directed_partition,28,2,1,0.5327,RAW
measurement,0xA300000000000001,proposed_directed,149,directed_partition,30,3,2,0.5760,RAW
measurement,0xA300000000000001,fixed_menu,150,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,150,directed_partition,124,3,1,0.5720,RAW
measurement,0xA300000000000001,proposed_directed,150,directed_partition,31,2,0,0.4613,RAW
measurement,0xA300000000000001,fixed_menu,151,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,151,directed_partition,192,3,0,0.5867,RAW
measurement,0xA300000000000001,proposed_directed,151,directed_partition,31,2,1,0.5387,RAW
measurement,0xA300000000000001,fixed_menu,152,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,152,directed_partition,187,3,1,0.5760,RAW
measurement,0xA300000000000001,proposed_directed,152,directed_partition,31,3,0,0.5600,RAW
measurement,0xA300000000000001,fixed_menu,153,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,153,directed_partition,178,3,2,0.5733,RAW
measurement,0xA300000000000001,proposed_directed,153,directed_partition,31,3,1,0.5613,RAW
measurement,0xA300000000000001,fixed_menu,154,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,154,directed_partition,246,3,0,0.5560,RAW
measurement,0xA300000000000001,proposed_directed,154,directed_partition,31,3,2,0.5873,RAW
measurement,0xA300000000000001,fixed_menu,155,threshold_count,1,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,155,directed_partition,54,3,0,0.5593,RAW
measurement,0xA300000000000001,proposed_directed,155,directed_partition,32,2,0,0.4833,RAW
measurement,0xA300000000000001,fixed_menu,156,threshold_count,2,3,,0.5280,RAW
measurement,0xA300000000000001,random_directed,156,directed_partition,237,3,0,0.5680,RAW
measurement,0xA300000000000001,proposed_directed,156,directed_partition,32,2,1,0.5167,RAW
measurement,0xA300000000000001,fixed_menu,157,threshold_count,3,3,,0.5120,RAW
measurement,0xA300000000000001,random_directed,157,directed_partition,237,2,0,0.4300,RAW
measurement,0xA300000000000001,proposed_directed,157,directed_partition,32,3,0,0.5073,RAW
measurement,0xA300000000000001,fixed_menu,158,threshold_count,4,3,,0.5060,RAW
measurement,0xA300000000000001,random_directed,158,directed_partition,220,2,1,0.5367,RAW
measurement,0xA300000000000001,proposed_directed,158,directed_partition,32,3,1,0.6227,RAW
measurement,0xA300000000000001,fixed_menu,159,threshold_count,5,3,,0.5633,RAW
measurement,0xA300000000000001,random_directed,159,directed_partition,209,3,2,0.5960,RAW
measurement,0xA300000000000001,proposed_directed,159,directed_partition,32,3,2,0.5787,RAW
measurement,0xA300000000000001,fixed_menu,160,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,160,directed_partition,88,3,1,0.5607,RAW
measurement,0xA300000000000001,proposed_directed,160,directed_partition,33,2,0,0.4540,RAW
measurement,0xA300000000000001,fixed_menu,161,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,161,directed_partition,114,3,2,0.5820,RAW
measurement,0xA300000000000001,proposed_directed,161,directed_partition,33,2,1,0.5460,RAW
measurement,0xA300000000000001,fixed_menu,162,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,162,directed_partition,37,2,0,0.4900,RAW
measurement,0xA300000000000001,proposed_directed,162,directed_partition,33,3,0,0.5560,RAW
measurement,0xA300000000000001,fixed_menu,163,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,163,directed_partition,80,3,0,0.5713,RAW
measurement,0xA300000000000001,proposed_directed,163,directed_partition,33,3,1,0.5667,RAW
measurement,0xA300000000000001,fixed_menu,164,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,164,directed_partition,138,3,0,0.5900,RAW
measurement,0xA300000000000001,proposed_directed,164,directed_partition,33,3,2,0.5860,RAW
measurement,0xA300000000000001,fixed_menu,165,threshold_count,1,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,165,directed_partition,174,2,1,0.5380,RAW
measurement,0xA300000000000001,proposed_directed,165,directed_partition,34,2,0,0.4593,RAW
measurement,0xA300000000000001,fixed_menu,166,threshold_count,2,3,,0.5280,RAW
measurement,0xA300000000000001,random_directed,166,directed_partition,176,2,0,0.4960,RAW
measurement,0xA300000000000001,proposed_directed,166,directed_partition,34,2,1,0.5407,RAW
measurement,0xA300000000000001,fixed_menu,167,threshold_count,3,3,,0.5120,RAW
measurement,0xA300000000000001,random_directed,167,directed_partition,107,3,2,0.5913,RAW
measurement,0xA300000000000001,proposed_directed,167,directed_partition,34,3,0,0.5707,RAW
measurement,0xA300000000000001,fixed_menu,168,threshold_count,4,3,,0.5060,RAW
measurement,0xA300000000000001,random_directed,168,directed_partition,192,3,2,0.5507,RAW
measurement,0xA300000000000001,proposed_directed,168,directed_partition,34,3,1,0.5760,RAW
measurement,0xA300000000000001,fixed_menu,169,threshold_count,5,3,,0.5633,RAW
measurement,0xA300000000000001,random_directed,169,directed_partition,218,3,0,0.5680,RAW
measurement,0xA300000000000001,proposed_directed,169,directed_partition,34,3,2,0.5620,RAW
measurement,0xA300000000000001,fixed_menu,170,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,170,directed_partition,1,2,1,0.5467,RAW
measurement,0xA300000000000001,proposed_directed,170,directed_partition,35,2,0,0.4913,RAW
measurement,0xA300000000000001,fixed_menu,171,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,171,directed_partition,116,3,1,0.5780,RAW
measurement,0xA300000000000001,proposed_directed,171,directed_partition,35,2,1,0.5087,RAW
measurement,0xA300000000000001,fixed_menu,172,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,172,directed_partition,128,2,0,0.4533,RAW
measurement,0xA300000000000001,proposed_directed,172,directed_partition,35,3,0,0.5607,RAW
measurement,0xA300000000000001,fixed_menu,173,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,173,directed_partition,253,3,0,0.4767,RAW
measurement,0xA300000000000001,proposed_directed,173,directed_partition,35,3,1,0.5680,RAW
measurement,0xA300000000000001,fixed_menu,174,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,174,directed_partition,11,3,0,0.5593,RAW
measurement,0xA300000000000001,proposed_directed,174,directed_partition,35,3,2,0.5800,RAW
measurement,0xA300000000000001,fixed_menu,175,threshold_count,1,3,,0.6240,RAW
measurement,0xA300000000000001,random_directed,175,directed_partition,249,3,2,0.5667,RAW
measurement,0xA300000000000001,proposed_directed,175,directed_partition,36,2,0,0.4453,RAW
measurement,0xA300000000000001,fixed_menu,176,threshold_count,2,3,,0.6260,RAW
measurement,0xA300000000000001,random_directed,176,directed_partition,31,2,1,0.5387,RAW
