phase,label,seed,atom_idx,length,agree1,agree2,agree3,flag,extra
phase1,classify,0x81AF155174B33D53,1152,8,0.656250,0.584821,0.522321,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_sel
phase1,classify,0x81AF155174B33D53,1153,8,0.330357,0.334821,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_popcnt
phase1,classify,0x81AF155174B33D53,1154,9,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1155,9,0.285714,0.316964,0.366071,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1156,9,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mum+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1157,9,0.348214,0.316964,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shr+a_mum
phase1,classify,0x81AF155174B33D53,1158,9,0.294643,0.352679,0.406250,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_rotr+a_popcnt
phase1,classify,0x81AF155174B33D53,1159,9,0.330357,0.383929,0.415179,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum+a_eq
phase1,classify,0x81AF155174B33D53,1160,9,0.348214,0.325893,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1161,9,0.531250,0.647321,0.727679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1162,9,0.316964,0.361607,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum+a_eq
phase1,classify,0x81AF155174B33D53,1163,9,0.294643,0.312500,0.312500,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1164,9,0.397321,0.375000,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1165,9,0.343750,0.375000,0.419643,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_mum+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1166,9,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1167,9,0.312500,0.330357,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_popcnt+a_mum
phase1,classify,0x81AF155174B33D53,1168,9,0.477679,0.508929,0.535714,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1169,10,0.647321,0.589286,0.513393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum
phase1,classify,0x81AF155174B33D53,1170,10,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_shr+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1171,10,0.308036,0.312500,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_popcnt+a_mum
phase1,classify,0x81AF155174B33D53,1172,10,0.285714,0.299107,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum
phase1,classify,0x81AF155174B33D53,1173,10,0.330357,0.383929,0.415179,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum+a_eq
phase1,classify,0x81AF155174B33D53,1174,10,0.312500,0.316964,0.343750,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_mum+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1175,10,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1176,10,0.441964,0.504464,0.558036,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_rotr+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1177,10,0.397321,0.375000,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1178,10,0.352679,0.357143,0.383929,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_mum
phase1,classify,0x81AF155174B33D53,1179,10,0.620536,0.584821,0.549107,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1180,10,0.450893,0.522321,0.544643,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_eq
phase1,classify,0x81AF155174B33D53,1181,10,0.267857,0.276786,0.375000,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_mum+a_bswap+a_eq
phase1,classify,0x81AF155174B33D53,1182,10,0.388393,0.424107,0.446429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1183,10,0.352679,0.415179,0.464286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1184,10,0.299107,0.334821,0.339286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul
phase1,classify,0x81AF155174B33D53,1185,10,0.366071,0.424107,0.455357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1186,10,0.290179,0.339286,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_popcnt+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1187,10,0.580357,0.620536,0.629464,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1188,10,0.316964,0.375000,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_popcnt+a_mum+a_bswap
phase1,classify,0x81AF155174B33D53,1189,10,0.316964,0.375000,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_popcnt+a_mum+a_bswap+a_sel
phase1,classify,0x81AF155174B33D53,1190,10,0.446429,0.571429,0.620536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1191,11,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_sub+a_rotr+a_popcnt+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1192,11,0.316964,0.316964,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_mum+a_eq
phase1,classify,0x81AF155174B33D53,1193,11,0.308036,0.366071,0.383929,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1194,11,0.620536,0.584821,0.549107,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1195,11,0.325893,0.321429,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_mum
phase1,classify,0x81AF155174B33D53,1196,11,0.491071,0.455357,0.419643,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul
phase1,classify,0x81AF155174B33D53,1197,11,0.316964,0.343750,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1198,11,0.263393,0.343750,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1199,11,0.330357,0.366071,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq+a_sel
phase2,human_atom_alone,0,0,1,0.261719,0,0,0,g_xor
phase2,human_atom_alone,0,1,1,0.257813,0,0,0,g_add
phase2,human_atom_alone,0,2,3,0.367188,0,0,0,pk_xor
phase2,human_atom_alone,0,3,4,0.220703,0,0,0,pk_add
phase2,human_atom_alone,0,4,2,0.269531,0,0,0,shift
phase2,human_atom_alone,0,5,2,0.277344,0,0,0,hashtbl
phase2,human_compose_d3,0,0,0,0.482143,3,258,0,composition
phase2,human_op_search,0xA70F,0,8,0.606250,0,0,0,budget=300000
phase2,human_op_search,0x5EED2,0,15,0.700000,0,0,0,budget=300000
phase3,machine_pool_compose,0,0,0,0.638393,3,1742520,0,pool=120
phase3,unrestricted_search,0xA70F,0,18,0.712500,0,0,0,budget=1742520
phase3,human_op_search_matched,0xA70F,0,17,0.690625,0,0,0,budget=1742520
phase3,unrestricted_search,0x5EED2,0,5,0.615625,0,0,0,budget=1742520
phase3,human_op_search_matched,0x5EED2,0,9,0.640625,0,0,0,budget=1742520
phase4,verdict,0,0,0,0.638393,0,0,0,solved=false
phase4,retro_independent,0,0,3,0.518880,0,0,0,orig=0.638393
phase4,retro_depth_plus1,0,0,3,0.638393,0,0,0,base=0.638393
phase4,winner_atom,0x9E3779B9800B7C03,123,16,0.473214,0.553571,0.607143,1,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum+a_eq+a_sel
phase4,winner_atom,0x9E3779B9800B7C03,92,12,0.361607,0.410714,0.459821,1,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_eq+a_sel
phase4,winner_atom,0x9E3779B9800B7C03,94,12,0.495536,0.544643,0.593750,1,GENUINELY_NON_HUMAN;ops=a_shl+a_rotr+a_sel
