N,method,evals,best_E,best_F
62,memetic_burst,158404455,499,3.851703
62,memetic_burst,158404703,483,3.979296
62,memetic_burst,158404827,451,4.261641
62,memetic_burst,158405075,443,4.338600
62,memetic_burst,158405323,435,4.418391
62,memetic_burst,158410905,307,6.260586
62,memetic_burst,158451836,307,6.260586
62,memetic_burst,158496488,307,6.260586
62,memetic_burst,158503930,307,6.260586
62,memetic_burst,158518814,307,6.260586
62,memetic_burst,158522535,307,6.260586
62,memetic_burst,158526256,307,6.260586
62,memetic_burst,158548582,307,6.260586
62,memetic_burst,158552303,307,6.260586
62,memetic_burst,158556024,307,6.260586
62,memetic_burst,158570908,307,6.260586
62,memetic_burst,158578350,307,6.260586
62,memetic_burst,158585792,307,6.260586
62,memetic_burst,158608118,307,6.260586
62,memetic_burst,158634165,307,6.260586
62,memetic_burst,158641607,307,6.260586
62,memetic_burst,158663933,307,6.260586
62,memetic_burst,158675096,307,6.260586
62,memetic_burst,158678817,307,6.260586
62,memetic_burst,158708585,1027,1.871470
62,memetic_burst,158708709,883,2.176670
62,memetic_burst,158708833,763,2.519004
62,memetic_burst,158708957,635,3.026772
62,memetic_burst,158709081,611,3.145663
62,memetic_burst,158709205,547,3.513711
62,memetic_burst,158709329,467,4.115632
62,memetic_burst,158709453,443,4.338600
62,memetic_burst,158711065,427,4.501171
62,memetic_burst,158712057,411,4.676399
62,memetic_burst,158727190,827,2.324063
62,memetic_burst,158727314,651,2.952381
62,memetic_burst,158727438,523,3.674952
62,memetic_burst,158727562,507,3.790927
62,memetic_burst,158727934,467,4.115632
62,memetic_burst,158728058,451,4.261641
62,memetic_burst,158734632,1059,1.814920
62,memetic_burst,158734756,731,2.629275
62,memetic_burst,158734880,627,3.065391
62,memetic_burst,158735004,547,3.513711
62,memetic_burst,158735128,531,3.619586
62,memetic_burst,158735252,515,3.732039
62,memetic_burst,158735376,475,4.046316
62,memetic_burst,158735500,459,4.187364
62,memetic_burst,158737112,451,4.261641
62,memetic_burst,158760679,307,6.260586
62,memetic_burst,158786726,307,6.260586
62,memetic_burst,158790447,307,6.260586
62,memetic_burst,158797889,307,6.260586
62,memetic_burst,158820215,307,6.260586
62,memetic_burst,158835099,307,6.260586
62,memetic_burst,158846262,307,6.260586
62,memetic_burst,158853704,307,6.260586
62,memetic_burst,158868588,307,6.260586
62,memetic_burst,158876030,307,6.260586
62,memetic_burst,158890914,307,6.260586
62,memetic_burst,158898356,307,6.260586
62,memetic_burst,158924403,307,6.260586
62,memetic_burst,158961613,307,6.260586
62,memetic_burst,158965334,307,6.260586
62,memetic_burst,158976497,307,6.260586
62,memetic_burst,159002544,1075,1.787907
62,memetic_burst,159002668,883,2.176670
62,memetic_burst,159002792,795,2.417610
62,memetic_burst,159002916,691,2.781476
62,memetic_burst,159003040,651,2.952381
62,memetic_burst,159003164,531,3.619586
62,memetic_burst,159003288,507,3.790927
62,memetic_burst,159003536,499,3.851703
62,memetic_burst,159003908,475,4.046316
62,memetic_burst,159006265,1219,1.576702
62,memetic_burst,159006389,811,2.369914
62,memetic_burst,159006513,683,2.814056
62,memetic_burst,159006637,579,3.319516
62,memetic_burst,159007257,555,3.463063
62,memetic_burst,159007381,523,3.674952
62,memetic_burst,159007629,499,3.851703
62,memetic_burst,159007753,483,3.979296
62,memetic_burst,159007877,475,4.046316
62,memetic_burst,159073243,307,6.260586
62,memetic_burst,159076964,307,6.260586
62,memetic_burst,159080685,307,6.260586
62,memetic_burst,159084406,307,6.260586
62,memetic_burst,159106732,307,6.260586
62,memetic_burst,159114174,307,6.260586
62,memetic_burst,159129058,307,6.260586
62,memetic_burst,159136500,307,6.260586
62,memetic_burst,159143942,307,6.260586
62,memetic_burst,159151384,307,6.260586
62,memetic_burst,159181152,307,6.260586
62,memetic_burst,159233246,307,6.260586
62,memetic_burst,159236967,307,6.260586
62,memetic_burst,159244409,307,6.260586
62,memetic_burst,159259293,307,6.260586
62,memetic_burst,159266735,307,6.260586
62,memetic_burst,159270456,307,6.260586
62,memetic_burst,159296503,867,2.216840
62,memetic_burst,159296627,675,2.847407
62,memetic_burst,159296751,627,3.065391
62,memetic_burst,159296875,595,3.230252
62,memetic_burst,159296999,579,3.319516
62,memetic_burst,159297123,563,3.413854
62,memetic_burst,159297247,507,3.790927
62,memetic_burst,159303945,307,6.260586
62,memetic_burst,159307666,1235,1.556275
62,memetic_burst,159307790,819,2.346764
62,memetic_burst,159307914,707,2.718529
62,memetic_burst,159308038,651,2.952381
62,memetic_burst,159308162,603,3.187396
62,memetic_burst,159308286,563,3.413854
62,memetic_burst,159308410,555,3.463063
62,memetic_burst,159308534,547,3.513711
62,memetic_burst,159308658,539,3.565863
62,memetic_burst,159308782,515,3.732039
62,memetic_burst,159308906,475,4.046316
62,memetic_burst,159310394,451,4.261641
62,memetic_burst,159341155,307,6.260586
62,memetic_burst,159352318,307,6.260586
62,memetic_burst,159356039,307,6.260586
62,memetic_burst,159367202,307,6.260586
62,memetic_burst,159370923,307,6.260586
62,memetic_burst,159378365,307,6.260586
62,memetic_burst,159389528,307,6.260586
62,memetic_burst,159411854,307,6.260586
62,memetic_burst,159419296,307,6.260586
62,memetic_burst,159452785,307,6.260586
62,memetic_burst,159460227,307,6.260586
62,memetic_burst,159467669,307,6.260586
62,memetic_burst,159486274,307,6.260586
62,memetic_burst,159501158,307,6.260586
62,memetic_burst,159516042,307,6.260586
62,memetic_burst,159519763,307,6.260586
62,memetic_burst,159527205,307,6.260586
62,memetic_burst,159530926,307,6.260586
62,memetic_burst,159556973,307,6.260586
62,memetic_burst,159560694,307,6.260586
62,memetic_burst,159571857,307,6.260586
62,memetic_burst,159575578,307,6.260586
62,memetic_burst,159579299,307,6.260586
62,memetic_burst,159594183,1051,1.828735
62,memetic_burst,159594307,691,2.781476
62,memetic_burst,159594431,627,3.065391
62,memetic_burst,159594679,619,3.105008
62,memetic_burst,159594803,579,3.319516
62,memetic_burst,159595175,563,3.413854
62,memetic_burst,159595423,555,3.463063
62,memetic_burst,159595547,547,3.513711
62,memetic_burst,159595795,491,3.914460
62,memetic_burst,159595919,483,3.979296
62,memetic_burst,159596043,427,4.501171
62,memetic_burst,159620230,1211,1.587118
62,memetic_burst,159620354,971,1.979403
62,memetic_burst,159620478,827,2.324063
62,memetic_burst,159620602,699,2.749642
62,memetic_burst,159620726,667,2.881559
62,memetic_burst,159620850,611,3.145663
62,memetic_burst,159620974,587,3.274276
62,memetic_burst,159621098,491,3.914460
62,memetic_burst,159621222,475,4.046316
62,memetic_burst,159621346,451,4.261641
62,memetic_burst,159631393,307,6.260586
62,memetic_burst,159638835,307,6.260586
62,memetic_burst,159653719,307,6.260586
62,memetic_burst,159657440,307,6.260586
62,memetic_burst,159705813,307,6.260586
62,memetic_burst,159731860,307,6.260586
62,memetic_burst,159754186,307,6.260586
62,memetic_burst,159761628,307,6.260586
62,memetic_burst,159780233,307,6.260586
62,memetic_burst,159802559,307,6.260586
62,memetic_burst,159813722,307,6.260586
62,memetic_burst,159858374,307,6.260586
62,memetic_burst,159862095,307,6.260586
62,memetic_burst,159880700,307,6.260586
62,memetic_burst,159899305,987,1.947315
62,memetic_burst,159899429,899,2.137931
62,memetic_burst,159899553,699,2.749642
62,memetic_burst,159899677,667,2.881559
62,memetic_burst,159899925,603,3.187396
62,memetic_burst,159900297,595,3.230252
62,memetic_burst,159900421,571,3.366025
62,memetic_burst,159900545,523,3.674952
62,memetic_burst,159902901,491,3.914460
62,memetic_burst,159903026,1971,0.975140
62,memetic_burst,159903150,1211,1.587118
62,memetic_burst,159903274,955,2.012565
62,memetic_burst,159903398,747,2.572959
62,memetic_burst,159903522,619,3.105008
62,memetic_burst,159903646,563,3.413854
62,memetic_burst,159903770,547,3.513711
62,memetic_burst,159903894,515,3.732039
62,memetic_burst,159904142,507,3.790927
62,memetic_burst,159904266,467,4.115632
62,memetic_burst,159925352,307,6.260586
62,memetic_burst,159955120,307,6.260586
62,memetic_burst,159988609,307,6.260586
62,memetic_burst,160029540,307,6.260586
62,memetic_burst,160055587,307,6.260586
62,memetic_burst,160066750,307,6.260586
62,memetic_burst,160081634,307,6.260586
62,memetic_burst,160085355,307,6.260586
62,memetic_burst,160111402,307,6.260586
62,memetic_burst,160118844,307,6.260586
62,memetic_burst,160130007,307,6.260586
62,memetic_burst,160133728,307,6.260586
62,memetic_burst,160167217,307,6.260586
62,memetic_burst,160211869,1547,1.242405
62,memetic_burst,160211993,1003,1.916251
62,memetic_burst,160212117,779,2.467266
62,memetic_burst,160212241,627,3.065391
62,memetic_burst,160212365,595,3.230252
62,memetic_burst,160212489,587,3.274276
62,memetic_burst,160212613,563,3.413854
62,memetic_burst,160212861,547,3.513711
62,memetic_burst,160213109,475,4.046316
62,memetic_burst,160213605,467,4.115632
62,memetic_burst,160215590,1099,1.748863
62,memetic_burst,160215714,971,1.979403
62,memetic_burst,160215838,787,2.442186
62,memetic_burst,160215962,723,2.658368
62,memetic_burst,160216086,643,2.989114
62,memetic_burst,160216210,571,3.366025
62,memetic_burst,160216334,563,3.413854
62,memetic_burst,160216582,539,3.565863
62,memetic_burst,160217078,491,3.914460
62,memetic_burst,160217202,483,3.979296
62,memetic_burst,160217326,451,4.261641
62,memetic_burst,160217450,427,4.501171
62,memetic_burst,160217574,403,4.769231
62,memetic_burst,160237916,307,6.260586
62,memetic_burst,160241637,307,6.260586
62,memetic_burst,160245358,307,6.260586
62,memetic_burst,160263963,307,6.260586
62,memetic_burst,160282568,307,6.260586
62,memetic_burst,160286289,307,6.260586
62,memetic_burst,160304894,307,6.260586
62,memetic_burst,160312336,307,6.260586
62,memetic_burst,160323499,307,6.260586
62,memetic_burst,160379314,307,6.260586
62,memetic_burst,160390477,307,6.260586
62,memetic_burst,160394198,307,6.260586
62,memetic_burst,160397919,307,6.260586
62,memetic_burst,160420245,307,6.260586
62,memetic_burst,160431408,307,6.260586
62,memetic_burst,160435129,307,6.260586
62,memetic_burst,160438850,307,6.260586
62,memetic_burst,160450013,307,6.260586
62,memetic_burst,160464897,307,6.260586
62,memetic_burst,160476060,307,6.260586
62,memetic_burst,160502107,1027,1.871470
62,memetic_burst,160502231,811,2.369914
62,memetic_burst,160502355,635,3.026772
62,memetic_burst,160502479,619,3.105008
62,memetic_burst,160502603,595,3.230252
62,memetic_burst,160502727,547,3.513711
62,memetic_burst,160502851,531,3.619586
62,memetic_burst,160502975,499,3.851703
62,memetic_burst,160503099,467,4.115632
62,memetic_burst,160503223,451,4.261641
62,memetic_burst,160504835,435,4.418391
62,memetic_burst,160505703,395,4.865823
62,memetic_burst,160513270,1235,1.556275
62,memetic_burst,160513394,995,1.931658
62,memetic_burst,160513518,875,2.196571
62,memetic_burst,160513642,731,2.629275
62,memetic_burst,160513766,667,2.881559
62,memetic_burst,160513890,643,2.989114
62,memetic_burst,160514014,627,3.065391
62,memetic_burst,160514138,611,3.145663
62,memetic_burst,160514510,587,3.274276
62,memetic_burst,160514634,539,3.565863
62,memetic_burst,160515378,515,3.732039
62,memetic_burst,160515502,483,3.979296
62,memetic_burst,160515874,467,4.115632
62,memetic_burst,160516122,459,4.187364
62,memetic_burst,160528154,307,6.260586
62,memetic_burst,160531875,307,6.260586
62,memetic_burst,160550480,307,6.260586
62,memetic_burst,160565364,307,6.260586
62,memetic_burst,160572806,307,6.260586
62,memetic_burst,160576527,307,6.260586
62,memetic_burst,160583969,307,6.260586
62,memetic_burst,160658389,307,6.260586
62,memetic_burst,160669552,307,6.260586
62,memetic_burst,160688157,307,6.260586
62,memetic_burst,160691878,307,6.260586
62,memetic_burst,160714204,307,6.260586
62,memetic_burst,160717925,307,6.260586
62,memetic_burst,160721646,307,6.260586
62,memetic_burst,160725367,307,6.260586
62,memetic_burst,160736530,307,6.260586
62,memetic_burst,160743972,307,6.260586
62,memetic_burst,160758856,307,6.260586
62,memetic_burst,160781182,979,1.963228
62,memetic_burst,160781306,707,2.718529
62,memetic_burst,160781430,643,2.989114
62,memetic_burst,160781554,587,3.274276
62,memetic_burst,160781678,531,3.619586
62,memetic_burst,160781802,483,3.979296
62,memetic_burst,160782174,475,4.046316
62,memetic_burst,160783662,467,4.115632
62,memetic_burst,160783786,451,4.261641
62,memetic_burst,160783910,443,4.338600
62,memetic_burst,160784034,363,5.294766
62,memetic_burst,160810950,1347,1.426875
62,memetic_burst,160811074,971,1.979403
62,memetic_burst,160811198,691,2.781476
62,memetic_burst,160811322,627,3.065391
62,memetic_burst,160811446,531,3.619586
62,memetic_burst,160811694,483,3.979296
62,memetic_burst,160812190,475,4.046316
62,memetic_burst,160812686,459,4.187364
62,memetic_burst,160812810,451,4.261641
62,memetic_burst,160833276,307,6.260586
62,memetic_burst,160836997,307,6.260586
62,memetic_burst,160915138,307,6.260586
62,memetic_burst,160922580,307,6.260586
62,memetic_burst,160948627,307,6.260586
62,memetic_burst,160956069,307,6.260586
62,memetic_burst,160959790,307,6.260586
62,memetic_burst,160982116,307,6.260586
62,memetic_burst,160985837,307,6.260586
62,memetic_burst,160989558,307,6.260586
62,memetic_burst,161004442,307,6.260586
62,memetic_burst,161019326,307,6.260586
62,memetic_burst,161023047,307,6.260586
62,memetic_burst,161026768,307,6.260586
62,memetic_burst,161034210,307,6.260586
62,memetic_burst,161045373,307,6.260586
62,memetic_burst,161052815,307,6.260586
62,memetic_burst,161071420,307,6.260586
62,memetic_burst,161078862,1379,1.393764
62,memetic_burst,161078986,1051,1.828735
62,memetic_burst,161079110,827,2.324063
62,memetic_burst,161079234,763,2.519004
62,memetic_burst,161079358,699,2.749642
62,memetic_burst,161079482,603,3.187396
62,memetic_burst,161079606,587,3.274276
62,memetic_burst,161079730,571,3.366025
62,memetic_burst,161079854,555,3.463063
62,memetic_burst,161080722,547,3.513711
62,memetic_burst,161081094,499,3.851703
62,memetic_burst,161093746,307,6.260586
62,memetic_burst,161097467,307,6.260586
62,memetic_burst,161108630,955,2.012565
62,memetic_burst,161108754,859,2.237485
62,memetic_burst,161108878,755,2.545695
62,memetic_burst,161109002,627,3.065391
62,memetic_burst,161109126,563,3.413854
62,memetic_burst,161109250,491,3.914460
62,memetic_burst,161110242,483,3.979296
62,memetic_burst,161110490,475,4.046316
62,memetic_burst,161111110,467,4.115632
62,memetic_burst,161111482,435,4.418391
62,memetic_burst,161127235,307,6.260586
62,memetic_burst,161138398,307,6.260586
62,memetic_burst,161164445,307,6.260586
62,memetic_burst,161171887,307,6.260586
62,memetic_burst,161197934,307,6.260586
62,memetic_burst,161205376,307,6.260586
62,memetic_burst,161212818,307,6.260586
62,memetic_burst,161220260,307,6.260586
62,memetic_burst,161227702,307,6.260586
62,memetic_burst,161238865,307,6.260586
62,memetic_burst,161268633,307,6.260586
62,memetic_burst,161287238,307,6.260586
62,memetic_burst,161320727,307,6.260586
62,memetic_burst,161354216,307,6.260586
62,memetic_burst,161357937,307,6.260586
62,memetic_burst,161398868,1155,1.664069
62,memetic_burst,161398992,1035,1.857005
62,memetic_burst,161399116,715,2.688112
62,memetic_burst,161399240,563,3.413854
62,memetic_burst,161399364,523,3.674952
62,memetic_burst,161400852,459,4.187364
62,memetic_burst,161406310,1315,1.461597
62,memetic_burst,161406434,891,2.157127
62,memetic_burst,161406558,739,2.600812
62,memetic_burst,161406682,643,2.989114
62,memetic_burst,161406930,595,3.230252
62,memetic_burst,161407302,579,3.319516
62,memetic_burst,161407426,555,3.463063
62,memetic_burst,161407550,531,3.619586
62,memetic_burst,161407674,507,3.790927
62,memetic_burst,161407922,491,3.914460
62,memetic_burst,161408046,483,3.979296
62,memetic_burst,161417473,307,6.260586
62,memetic_burst,161421194,307,6.260586
62,memetic_burst,161428636,307,6.260586
62,memetic_burst,161432357,307,6.260586
62,memetic_burst,161439799,307,6.260586
62,memetic_burst,161488172,307,6.260586
62,memetic_burst,161503056,307,6.260586
62,memetic_burst,161510498,307,6.260586
62,memetic_burst,161525382,307,6.260586
62,memetic_burst,161536545,307,6.260586
62,memetic_burst,161584918,307,6.260586
62,memetic_burst,161607244,307,6.260586
62,memetic_burst,161625849,307,6.260586
62,memetic_burst,161648175,307,6.260586
62,memetic_burst,161659338,307,6.260586
62,memetic_burst,161700269,1211,1.587118
62,memetic_burst,161700393,1027,1.871470
62,memetic_burst,161700517,843,2.279953
62,memetic_burst,161700641,795,2.417610
62,memetic_burst,161700765,739,2.600812
62,memetic_burst,161700889,691,2.781476
62,memetic_burst,161701013,659,2.916540
62,memetic_burst,161701137,643,2.989114
62,memetic_burst,161701261,579,3.319516
62,memetic_burst,161701385,555,3.463063
62,memetic_burst,161701509,491,3.914460
62,memetic_burst,161703990,1499,1.282188
62,memetic_burst,161704114,1123,1.711487
62,memetic_burst,161704238,851,2.258519
62,memetic_burst,161704362,723,2.658368
62,memetic_burst,161704486,587,3.274276
62,memetic_burst,161704610,547,3.513711
62,memetic_burst,161704734,491,3.914460
62,memetic_burst,161704858,475,4.046316
62,memetic_burst,161722595,307,6.260586
62,memetic_burst,161737479,307,6.260586
62,memetic_burst,161748642,307,6.260586
62,memetic_burst,161767247,307,6.260586
