cell_id,target,D,draw_id,N,members_per_fam,active_mask,aim,e_total,evals_actual,repr_score,reach_score,certified_solve,best_test_acc,has_req
2197,1,3,0,12,4,13,0.25,60,52,0.6000,0.4267,false,0.7133,false
2198,1,3,0,12,4,13,0.25,240,232,0.6000,0.4267,false,0.7133,false
2199,1,3,0,12,4,13,0.25,240,236,0.6000,0.4600,false,0.7300,false
2200,1,3,0,12,4,13,0.25,960,588,0.6000,0.4267,false,0.7133,false
2201,1,3,0,12,4,13,0.25,960,712,0.6000,0.4600,false,0.7300,false
2202,1,3,0,12,4,13,0.50,60,56,0.6000,0.6000,false,0.8000,false
2203,1,3,0,12,4,13,0.50,60,56,0.6000,0.4200,false,0.7100,false
2204,1,3,0,12,4,13,0.50,240,236,0.6000,0.4733,false,0.7367,false
2205,1,3,0,12,4,13,0.50,240,236,0.6000,0.4267,false,0.7133,false
2206,1,3,0,12,4,13,0.50,960,396,0.6000,0.4267,false,0.7133,false
2207,1,3,0,12,4,13,0.50,960,788,0.6000,0.4267,false,0.7133,false
2208,1,3,0,12,4,13,0.75,60,56,0.6000,0.4533,false,0.7267,false
2209,1,3,0,12,4,13,0.75,60,56,0.6000,0.4533,false,0.7267,false
2210,1,3,0,12,4,13,0.75,240,236,0.6000,0.4600,false,0.7300,false
2211,1,3,0,12,4,13,0.75,240,236,0.6000,0.4267,false,0.7133,false
2212,1,3,0,12,4,13,0.75,960,376,0.6000,0.4267,false,0.7133,false
2213,1,3,0,12,4,13,0.75,960,392,0.6000,0.4267,false,0.7133,false
2214,1,3,0,12,4,13,1.00,60,60,0.6000,0.4800,false,0.7400,false
2215,1,3,0,12,4,13,1.00,60,60,0.6000,0.4467,false,0.7233,false
2216,1,3,0,12,4,13,1.00,240,236,0.6000,0.4600,false,0.7300,false
2217,1,3,0,12,4,13,1.00,240,236,0.6000,0.4600,false,0.7300,false
2218,1,3,0,12,4,13,1.00,960,372,0.6000,0.4267,false,0.7133,false
2219,1,3,0,12,4,13,1.00,960,372,0.6000,0.4267,false,0.7133,false
2220,2,3,0,12,4,13,0.00,60,56,1.0000,0.0067,false,0.5033,true
2221,2,3,0,12,4,13,0.00,60,56,1.0000,0.0867,false,0.5433,true
2222,2,3,0,12,4,13,0.00,240,236,1.0000,1.0000,true,1.0000,true
2223,2,3,0,12,4,13,0.00,240,236,1.0000,0.0800,false,0.5400,true
2224,2,3,0,12,4,13,0.00,960,300,1.0000,1.0000,true,1.0000,true
2225,2,3,0,12,4,13,0.00,960,620,1.0000,0.0867,false,0.5433,true
2226,2,3,0,12,4,13,0.25,60,56,1.0000,1.0000,true,1.0000,true
2227,2,3,0,12,4,13,0.25,60,56,1.0000,1.0000,true,1.0000,true
2228,2,3,0,12,4,13,0.25,240,236,1.0000,1.0000,true,1.0000,true
2229,2,3,0,12,4,13,0.25,240,232,1.0000,1.0000,true,1.0000,true
2230,2,3,0,12,4,13,0.25,960,544,1.0000,1.0000,true,1.0000,true
2231,2,3,0,12,4,13,0.25,960,564,1.0000,1.0000,true,1.0000,true
2232,2,3,0,12,4,13,0.50,60,56,1.0000,1.0000,true,1.0000,true
2233,2,3,0,12,4,13,0.50,60,56,1.0000,1.0000,true,1.0000,true
2234,2,3,0,12,4,13,0.50,240,236,1.0000,1.0000,true,1.0000,true
2235,2,3,0,12,4,13,0.50,240,236,1.0000,1.0000,true,1.0000,true
2236,2,3,0,12,4,13,0.50,960,412,1.0000,1.0000,true,1.0000,true
2237,2,3,0,12,4,13,0.50,960,496,1.0000,1.0000,true,1.0000,true
2238,2,3,0,12,4,13,0.75,60,56,1.0000,0.0867,false,0.5433,true
2239,2,3,0,12,4,13,0.75,60,56,1.0000,1.0000,true,1.0000,true
2240,2,3,0,12,4,13,0.75,240,236,1.0000,1.0000,true,1.0000,true
2241,2,3,0,12,4,13,0.75,240,236,1.0000,1.0000,true,1.0000,true
2242,2,3,0,12,4,13,0.75,960,380,1.0000,1.0000,true,1.0000,true
2243,2,3,0,12,4,13,0.75,960,412,1.0000,1.0000,true,1.0000,true
2244,2,3,0,12,4,13,1.00,60,60,1.0000,1.0000,true,1.0000,true
2245,2,3,0,12,4,13,1.00,60,60,1.0000,1.0000,true,1.0000,true
2246,2,3,0,12,4,13,1.00,240,236,1.0000,1.0000,true,1.0000,true
2247,2,3,0,12,4,13,1.00,240,236,1.0000,1.0000,true,1.0000,true
2248,2,3,0,12,4,13,1.00,960,368,1.0000,1.0000,true,1.0000,true
2249,2,3,0,12,4,13,1.00,960,368,1.0000,1.0000,true,1.0000,true
2250,3,3,0,12,4,13,0.00,60,56,0.7800,0.7933,false,0.8967,true
2251,3,3,0,12,4,13,0.00,60,56,0.7800,0.5267,false,0.7633,true
2252,3,3,0,12,4,13,0.00,240,232,0.7800,0.7133,false,0.8567,true
2253,3,3,0,12,4,13,0.00,240,236,0.7800,0.7800,false,0.8900,true
2254,3,3,0,12,4,13,0.00,960,688,0.7800,0.7800,false,0.8900,true
2255,3,3,0,12,4,13,0.00,960,428,0.7800,0.7800,false,0.8900,true
2256,3,3,0,12,4,13,0.25,60,56,0.7800,0.7400,false,0.8700,true
2257,3,3,0,12,4,13,0.25,60,56,0.7800,0.7133,false,0.8567,true
2258,3,3,0,12,4,13,0.25,240,236,0.7800,0.7800,false,0.8900,true
2259,3,3,0,12,4,13,0.25,240,236,0.7800,0.7800,false,0.8900,true
2260,3,3,0,12,4,13,0.25,960,932,0.7800,0.7800,false,0.8900,true
2261,3,3,0,12,4,13,0.25,960,340,0.7800,0.7800,false,0.8900,true
2262,3,3,0,12,4,13,0.50,60,56,0.7800,0.7133,false,0.8567,true
2263,3,3,0,12,4,13,0.50,60,56,0.7800,0.7800,false,0.8900,true
2264,3,3,0,12,4,13,0.50,240,236,0.7800,0.7800,false,0.8900,true
2265,3,3,0,12,4,13,0.50,240,236,0.7800,0.7800,false,0.8900,true
2266,3,3,0,12,4,13,0.50,960,712,0.7800,0.7800,false,0.8900,true
2267,3,3,0,12,4,13,0.50,960,788,0.7800,0.7800,false,0.8900,true
2268,3,3,0,12,4,13,0.75,60,56,0.7800,0.7800,false,0.8900,true
2269,3,3,0,12,4,13,0.75,60,56,0.7800,0.7933,false,0.8967,true
2270,3,3,0,12,4,13,0.75,240,236,0.7800,0.7800,false,0.8900,true
2271,3,3,0,12,4,13,0.75,240,236,0.7800,0.7800,false,0.8900,true
2272,3,3,0,12,4,13,0.75,960,264,0.7800,0.7800,false,0.8900,true
2273,3,3,0,12,4,13,0.75,960,276,0.7800,0.7800,false,0.8900,true
2274,3,3,0,12,4,13,1.00,60,60,0.7800,0.7800,false,0.8900,true
2275,3,3,0,12,4,13,1.00,60,60,0.7800,0.7800,false,0.8900,true
2276,3,3,0,12,4,13,1.00,240,236,0.7800,0.7800,false,0.8900,true
2277,3,3,0,12,4,13,1.00,240,236,0.7800,0.7800,false,0.8900,true
2278,3,3,0,12,4,13,1.00,960,256,0.7800,0.7800,false,0.8900,true
2279,3,3,0,12,4,13,1.00,960,256,0.7800,0.7800,false,0.8900,true
2280,4,3,0,12,4,13,0.00,60,56,0.9867,0.8800,false,0.9400,false
2281,4,3,0,12,4,13,0.00,60,56,0.9867,0.9867,true,0.9933,false
2282,4,3,0,12,4,13,0.00,240,240,0.9867,0.8933,false,0.9467,false
2283,4,3,0,12,4,13,0.00,240,236,0.9867,1.0000,true,1.0000,false
2284,4,3,0,12,4,13,0.00,960,660,0.9867,0.9867,true,0.9933,false
2285,4,3,0,12,4,13,0.00,960,500,0.9867,0.8933,false,0.9467,false
2286,4,3,0,12,4,13,0.25,60,56,0.9867,0.8933,false,0.9467,false
2287,4,3,0,12,4,13,0.25,60,56,0.9867,1.0000,true,1.0000,false
2288,4,3,0,12,4,13,0.25,240,236,0.9867,0.9867,true,0.9933,false
2289,4,3,0,12,4,13,0.25,240,236,0.9867,0.8867,false,0.9433,false
2290,4,3,0,12,4,13,0.25,960,428,0.9867,0.9867,true,0.9933,false
2291,4,3,0,12,4,13,0.25,960,472,0.9867,0.9867,true,0.9933,false
2292,4,3,0,12,4,13,0.50,60,60,0.9867,0.9867,true,0.9933,false
2293,4,3,0,12,4,13,0.50,60,56,0.9867,0.9867,true,0.9933,false
2294,4,3,0,12,4,13,0.50,240,236,0.9867,0.9867,true,0.9933,false
2295,4,3,0,12,4,13,0.50,240,236,0.9867,0.9867,true,0.9933,false
2296,4,3,0,12,4,13,0.50,960,476,0.9867,0.9867,true,0.9933,false
2297,4,3,0,12,4,13,0.50,960,356,0.9867,0.9867,true,0.9933,false
2298,4,3,0,12,4,13,0.75,60,56,0.9867,1.0000,true,1.0000,false
2299,4,3,0,12,4,13,0.75,60,56,0.9867,0.8867,false,0.9433,false
2300,4,3,0,12,4,13,0.75,240,236,0.9867,0.9867,true,0.9933,false
2301,4,3,0,12,4,13,0.75,240,236,0.9867,0.9867,true,0.9933,false
2302,4,3,0,12,4,13,0.75,960,368,0.9867,0.9867,true,0.9933,false
2303,4,3,0,12,4,13,0.75,960,492,0.9867,0.9867,true,0.9933,false
2304,4,3,0,12,4,13,1.00,60,56,0.9867,1.0000,true,1.0000,false
2305,4,3,0,12,4,13,1.00,60,56,0.9867,0.9867,true,0.9933,false
2306,4,3,0,12,4,13,1.00,240,236,0.9867,0.9867,true,0.9933,false
2307,4,3,0,12,4,13,1.00,240,236,0.9867,0.9867,true,0.9933,false
2308,4,3,0,12,4,13,1.00,960,328,0.9867,0.9867,true,0.9933,false
2309,4,3,0,12,4,13,1.00,960,328,0.9867,0.9867,true,0.9933,false
2310,5,3,0,12,4,13,0.00,60,56,0.2667,0.0733,false,0.5367,false
2311,5,3,0,12,4,13,0.00,60,56,0.2667,0.0933,false,0.5467,false
2312,5,3,0,12,4,13,0.00,240,236,0.2667,0.0000,false,0.5000,false
2313,5,3,0,12,4,13,0.00,240,236,0.2667,0.0467,false,0.5233,false
2314,5,3,0,12,4,13,0.00,960,504,0.2667,0.1333,false,0.5667,false
2315,5,3,0,12,4,13,0.00,960,512,0.2667,0.0200,false,0.5100,false
2316,5,3,0,12,4,13,0.25,60,56,0.2667,0.1267,false,0.5633,false
2317,5,3,0,12,4,13,0.25,60,56,0.2667,0.1267,false,0.5633,false
2318,5,3,0,12,4,13,0.25,240,236,0.2667,0.0733,false,0.5367,false
2319,5,3,0,12,4,13,0.25,240,236,0.2667,0.0067,false,0.5033,false
2320,5,3,0,12,4,13,0.25,960,456,0.2667,0.0867,false,0.5433,false
2321,5,3,0,12,4,13,0.25,960,504,0.2667,0.0200,false,0.5100,false
2322,5,3,0,12,4,13,0.50,60,56,0.2667,0.0667,false,0.5333,false
2323,5,3,0,12,4,13,0.50,60,56,0.2667,0.0733,false,0.5367,false
2324,5,3,0,12,4,13,0.50,240,236,0.2667,0.1000,false,0.5500,false
2325,5,3,0,12,4,13,0.50,240,236,0.2667,0.1267,false,0.5633,false
2326,5,3,0,12,4,13,0.50,960,384,0.2667,0.1333,false,0.5667,false
2327,5,3,0,12,4,13,0.50,960,428,0.2667,0.0933,false,0.5467,false
2328,5,3,0,12,4,13,0.75,60,56,0.2667,0.0000,false,0.5000,false
2329,5,3,0,12,4,13,0.75,60,56,0.2667,0.0200,false,0.5100,false
2330,5,3,0,12,4,13,0.75,240,236,0.2667,0.0467,false,0.5233,false
2331,5,3,0,12,4,13,0.75,240,236,0.2667,0.0867,false,0.5433,false
2332,5,3,0,12,4,13,0.75,960,428,0.2667,0.1333,false,0.5667,false
2333,5,3,0,12,4,13,0.75,960,400,0.2667,0.1000,false,0.5500,false
2334,5,3,0,12,4,13,1.00,60,56,0.2667,0.0400,false,0.5200,false
2335,5,3,0,12,4,13,1.00,60,56,0.2667,0.1267,false,0.5633,false
2336,5,3,0,12,4,13,1.00,240,236,0.2667,0.1067,false,0.5533,false
2337,5,3,0,12,4,13,1.00,240,236,0.2667,0.1000,false,0.5500,false
2338,5,3,0,12,4,13,1.00,960,384,0.2667,0.1000,false,0.5500,false
2339,5,3,0,12,4,13,1.00,960,384,0.2667,0.0733,false,0.5367,false
2340,6,3,0,12,4,13,0.00,60,56,0.8333,0.8000,false,0.9000,false
2341,6,3,0,12,4,13,0.00,60,56,0.8333,0.8000,false,0.9000,false
2342,6,3,0,12,4,13,0.00,240,236,0.8333,0.8000,false,0.9000,false
2343,6,3,0,12,4,13,0.00,240,232,0.8333,0.8000,false,0.9000,false
2344,6,3,0,12,4,13,0.00,960,644,0.8333,0.8000,false,0.9000,false
2345,6,3,0,12,4,13,0.00,960,696,0.8333,0.8000,false,0.9000,false
2346,6,3,0,12,4,13,0.25,60,56,0.8333,0.8067,false,0.9033,false
2347,6,3,0,12,4,13,0.25,60,56,0.8333,0.8000,false,0.9000,false
2348,6,3,0,12,4,13,0.25,240,232,0.8333,0.8000,false,0.9000,false
2349,6,3,0,12,4,13,0.25,240,236,0.8333,0.7933,false,0.8967,false
2350,6,3,0,12,4,13,0.25,960,672,0.8333,0.9133,false,0.9567,false
2351,6,3,0,12,4,13,0.25,960,684,0.8333,0.8000,false,0.9000,false
2352,6,3,0,12,4,13,0.50,60,52,0.8333,0.8000,false,0.9000,false
2353,6,3,0,12,4,13,0.50,60,60,0.8333,0.8000,false,0.9000,false
2354,6,3,0,12,4,13,0.50,240,236,0.8333,0.8000,false,0.9000,false
2355,6,3,0,12,4,13,0.50,240,236,0.8333,0.8000,false,0.9000,false
2356,6,3,0,12,4,13,0.50,960,424,0.8333,0.8000,false,0.9000,false
2357,6,3,0,12,4,13,0.50,960,496,0.8333,0.8000,false,0.9000,false
2358,6,3,0,12,4,13,0.75,60,56,0.8333,0.8067,false,0.9033,false
2359,6,3,0,12,4,13,0.75,60,56,0.8333,0.8000,false,0.9000,false
2360,6,3,0,12,4,13,0.75,240,236,0.8333,0.8067,false,0.9033,false
2361,6,3,0,12,4,13,0.75,240,236,0.8333,0.8000,false,0.9000,false
2362,6,3,0,12,4,13,0.75,960,624,0.8333,0.8000,false,0.9000,false
2363,6,3,0,12,4,13,0.75,960,624,0.8333,0.8000,false,0.9000,false
2364,6,3,0,12,4,13,1.00,60,56,0.8333,0.8000,false,0.9000,false
2365,6,3,0,12,4,13,1.00,60,56,0.8333,0.8000,false,0.9000,false
2366,6,3,0,12,4,13,1.00,240,236,0.8333,0.8000,false,0.9000,false
2367,6,3,0,12,4,13,1.00,240,236,0.8333,0.8000,false,0.9000,false
2368,6,3,0,12,4,13,1.00,960,624,0.8333,0.8000,false,0.9000,false
2369,6,3,0,12,4,13,1.00,960,624,0.8333,0.8000,false,0.9000,false
2370,7,3,0,12,4,13,0.00,60,56,0.5867,0.5333,false,0.7667,false
2371,7,3,0,12,4,13,0.00,60,56,0.5867,0.5267,false,0.7633,false
2372,7,3,0,12,4,13,0.00,240,236,0.5867,0.5400,false,0.7700,false
2373,7,3,0,12,4,13,0.00,240,240,0.5867,0.5400,false,0.7700,false
2374,7,3,0,12,4,13,0.00,960,328,0.5867,0.5333,false,0.7667,false
2375,7,3,0,12,4,13,0.00,960,380,0.5867,0.5333,false,0.7667,false
2376,7,3,0,12,4,13,0.25,60,56,0.5867,0.5400,false,0.7700,false
2377,7,3,0,12,4,13,0.25,60,56,0.5867,0.5400,false,0.7700,false
2378,7,3,0,12,4,13,0.25,240,232,0.5867,0.5400,false,0.7700,false
2379,7,3,0,12,4,13,0.25,240,236,0.5867,0.5400,false,0.7700,false
2380,7,3,0,12,4,13,0.25,960,668,0.5867,0.5400,false,0.7700,false
2381,7,3,0,12,4,13,0.25,960,716,0.5867,0.5400,false,0.7700,false
2382,7,3,0,12,4,13,0.50,60,56,0.5867,0.5600,false,0.7800,false
2383,7,3,0,12,4,13,0.50,60,56,0.5867,0.5400,false,0.7700,false
2384,7,3,0,12,4,13,0.50,240,236,0.5867,0.5400,false,0.7700,false
2385,7,3,0,12,4,13,0.50,240,236,0.5867,0.5400,false,0.7700,false
2386,7,3,0,12,4,13,0.50,960,564,0.5867,0.5400,false,0.7700,false
2387,7,3,0,12,4,13,0.50,960,680,0.5867,0.5400,false,0.7700,false
2388,7,3,0,12,4,13,0.75,60,60,0.5867,0.5400,false,0.7700,false
2389,7,3,0,12,4,13,0.75,60,56,0.5867,0.5400,false,0.7700,false
2390,7,3,0,12,4,13,0.75,240,236,0.5867,0.5400,false,0.7700,false
2391,7,3,0,12,4,13,0.75,240,240,0.5867,0.5400,false,0.7700,false
2392,7,3,0,12,4,13,0.75,960,624,0.5867,0.5400,false,0.7700,false
2393,7,3,0,12,4,13,0.75,960,632,0.5867,0.5400,false,0.7700,false
2394,7,3,0,12,4,13,1.00,60,60,0.5867,0.5400,false,0.7700,false
2395,7,3,0,12,4,13,1.00,60,60,0.5867,0.5400,false,0.7700,false
2396,7,3,0,12,4,13,1.00,240,236,0.5867,0.5400,false,0.7700,false
2397,7,3,0,12,4,13,1.00,240,236,0.5867,0.5400,false,0.7700,false
2398,7,3,0,12,4,13,1.00,960,624,0.5867,0.5400,false,0.7700,false
2399,7,3,0,12,4,13,1.00,960,624,0.5867,0.5400,false,0.7700,false
2400,8,3,0,12,4,13,0.00,60,52,0.8733,0.8733,false,0.9367,false
2401,8,3,0,12,4,13,0.00,60,56,0.8733,0.8733,false,0.9367,false
2402,8,3,0,12,4,13,0.00,240,236,0.8733,0.8733,false,0.9367,false
2403,8,3,0,12,4,13,0.00,240,232,0.8733,0.8733,false,0.9367,false
2404,8,3,0,12,4,13,0.00,960,304,0.8733,0.8733,false,0.9367,false
2405,8,3,0,12,4,13,0.00,960,432,0.8733,0.8733,false,0.9367,false
2406,8,3,0,12,4,13,0.25,60,60,0.8733,0.8733,false,0.9367,false
2407,8,3,0,12,4,13,0.25,60,56,0.8733,0.8733,false,0.9367,false
2408,8,3,0,12,4,13,0.25,240,232,0.8733,0.8733,false,0.9367,false
2409,8,3,0,12,4,13,0.25,240,240,0.8733,0.8733,false,0.9367,false
2410,8,3,0,12,4,13,0.25,960,836,0.8733,0.8733,false,0.9367,false
2411,8,3,0,12,4,13,0.25,960,648,0.8733,0.8733,false,0.9367,false
2412,8,3,0,12,4,13,0.50,60,56,0.8733,0.8733,false,0.9367,false
2413,8,3,0,12,4,13,0.50,60,56,0.8733,0.8733,false,0.9367,false
2414,8,3,0,12,4,13,0.50,240,236,0.8733,0.8733,false,0.9367,false
2415,8,3,0,12,4,13,0.50,240,236,0.8733,0.8733,false,0.9367,false
2416,8,3,0,12,4,13,0.50,960,508,0.8733,0.8733,false,0.9367,false
2417,8,3,0,12,4,13,0.50,960,748,0.8733,0.8733,false,0.9367,false
2418,8,3,0,12,4,13,0.75,60,60,0.8733,0.8733,false,0.9367,false
2419,8,3,0,12,4,13,0.75,60,56,0.8733,0.8733,false,0.9367,false
2420,8,3,0,12,4,13,0.75,240,236,0.8733,0.8733,false,0.9367,false
2421,8,3,0,12,4,13,0.75,240,236,0.8733,0.8733,false,0.9367,false
2422,8,3,0,12,4,13,0.75,960,628,0.8733,0.8733,false,0.9367,false
2423,8,3,0,12,4,13,0.75,960,624,0.8733,0.8733,false,0.9367,false
2424,8,3,0,12,4,13,1.00,60,56,0.8733,0.8733,false,0.9367,false
2425,8,3,0,12,4,13,1.00,60,56,0.8733,0.8733,false,0.9367,false
2426,8,3,0,12,4,13,1.00,240,236,0.8733,0.8733,false,0.9367,false
2427,8,3,0,12,4,13,1.00,240,236,0.8733,0.8733,false,0.9367,false
2428,8,3,0,12,4,13,1.00,960,624,0.8733,0.8733,false,0.9367,false
2429,8,3,0,12,4,13,1.00,960,624,0.8733,0.8733,false,0.9367,false
2430,0,3,1,12,4,21,0.00,60,60,1.0000,0.6867,false,0.8433,true
2431,0,3,1,12,4,21,0.00,60,56,1.0000,1.0000,true,1.0000,true
2432,0,3,1,12,4,21,0.00,240,172,1.0000,1.0000,true,1.0000,true
2433,0,3,1,12,4,21,0.00,240,236,1.0000,0.6067,false,0.8033,true
2434,0,3,1,12,4,21,0.00,960,512,1.0000,1.0000,true,1.0000,true
2435,0,3,1,12,4,21,0.00,960,440,1.0000,1.0000,true,1.0000,true
2436,0,3,1,12,4,21,0.25,60,56,1.0000,1.0000,true,1.0000,true
2437,0,3,1,12,4,21,0.25,60,56,1.0000,1.0000,true,1.0000,true
2438,0,3,1,12,4,21,0.25,240,236,1.0000,1.0000,true,1.0000,true
2439,0,3,1,12,4,21,0.25,240,236,1.0000,1.0000,true,1.0000,true
2440,0,3,1,12,4,21,0.25,960,556,1.0000,1.0000,true,1.0000,true
2441,0,3,1,12,4,21,0.25,960,512,1.0000,1.0000,true,1.0000,true
2442,0,3,1,12,4,21,0.50,60,56,1.0000,0.7467,false,0.8733,true
2443,0,3,1,12,4,21,0.50,60,52,1.0000,0.7467,false,0.8733,true
2444,0,3,1,12,4,21,0.50,240,236,1.0000,0.7267,false,0.8633,true
2445,0,3,1,12,4,21,0.50,240,232,1.0000,1.0000,true,1.0000,true
2446,0,3,1,12,4,21,0.50,960,524,1.0000,1.0000,true,1.0000,true
2447,0,3,1,12,4,21,0.50,960,472,1.0000,1.0000,true,1.0000,true
2448,0,3,1,12,4,21,0.75,60,56,1.0000,0.6867,false,0.8433,true
2449,0,3,1,12,4,21,0.75,60,56,1.0000,1.0000,true,1.0000,true
2450,0,3,1,12,4,21,0.75,240,236,1.0000,1.0000,true,1.0000,true
2451,0,3,1,12,4,21,0.75,240,236,1.0000,1.0000,true,1.0000,true
2452,0,3,1,12,4,21,0.75,960,532,1.0000,1.0000,true,1.0000,true
2453,0,3,1,12,4,21,0.75,960,468,1.0000,1.0000,true,1.0000,true
2454,0,3,1,12,4,21,1.00,60,56,1.0000,0.6533,false,0.8267,true
2455,0,3,1,12,4,21,1.00,60,56,1.0000,0.6733,false,0.8367,true
2456,0,3,1,12,4,21,1.00,240,236,1.0000,1.0000,true,1.0000,true
2457,0,3,1,12,4,21,1.00,240,236,1.0000,1.0000,true,1.0000,true
2458,0,3,1,12,4,21,1.00,960,464,1.0000,1.0000,true,1.0000,true
2459,0,3,1,12,4,21,1.00,960,464,1.0000,1.0000,true,1.0000,true
2460,1,3,1,12,4,21,0.00,60,56,0.6000,0.3200,false,0.6600,false
2461,1,3,1,12,4,21,0.00,60,56,0.6000,0.2933,false,0.6467,false
2462,1,3,1,12,4,21,0.00,240,236,0.6000,0.4267,false,0.7133,false
2463,1,3,1,12,4,21,0.00,240,236,0.6000,0.6000,false,0.8000,false
2464,1,3,1,12,4,21,0.00,960,540,0.6000,0.4267,false,0.7133,false
2465,1,3,1,12,4,21,0.00,960,560,0.6000,0.4267,false,0.7133,false
2466,1,3,1,12,4,21,0.25,60,56,0.6000,0.4267,false,0.7133,false
2467,1,3,1,12,4,21,0.25,60,56,0.6000,0.3933,false,0.6967,false
2468,1,3,1,12,4,21,0.25,240,236,0.6000,0.4600,false,0.7300,false
2469,1,3,1,12,4,21,0.25,240,232,0.6000,0.4267,false,0.7133,false
2470,1,3,1,12,4,21,0.25,960,328,0.6000,0.4600,false,0.7300,false
2471,1,3,1,12,4,21,0.25,960,496,0.6000,0.4267,false,0.7133,false
2472,1,3,1,12,4,21,0.50,60,52,0.6000,0.4000,false,0.7000,false
2473,1,3,1,12,4,21,0.50,60,56,0.6000,0.4267,false,0.7133,false
2474,1,3,1,12,4,21,0.50,240,236,0.6000,0.4600,false,0.7300,false
2475,1,3,1,12,4,21,0.50,240,236,0.6000,0.4600,false,0.7300,false
2476,1,3,1,12,4,21,0.50,960,624,0.6000,0.4267,false,0.7133,false
2477,1,3,1,12,4,21,0.50,960,376,0.6000,0.4267,false,0.7133,false
2478,1,3,1,12,4,21,0.75,60,56,0.6000,0.4267,false,0.7133,false
2479,1,3,1,12,4,21,0.75,60,56,0.6000,0.4267,false,0.7133,false
2480,1,3,1,12,4,21,0.75,240,236,0.6000,0.4600,false,0.7300,false
2481,1,3,1,12,4,21,0.75,240,236,0.6000,0.4267,false,0.7133,false
2482,1,3,1,12,4,21,0.75,960,372,0.6000,0.4267,false,0.7133,false
2483,1,3,1,12,4,21,0.75,960,388,0.6000,0.4267,false,0.7133,false
2484,1,3,1,12,4,21,1.00,60,60,0.6000,0.4467,false,0.7233,false
2485,1,3,1,12,4,21,1.00,60,60,0.6000,0.4267,false,0.7133,false
2486,1,3,1,12,4,21,1.00,240,236,0.6000,0.4600,false,0.7300,false
2487,1,3,1,12,4,21,1.00,240,236,0.6000,0.4400,false,0.7200,false
2488,1,3,1,12,4,21,1.00,960,372,0.6000,0.4267,false,0.7133,false
2489,1,3,1,12,4,21,1.00,960,372,0.6000,0.4267,false,0.7133,false
2490,2,3,1,12,4,21,0.00,60,56,1.0000,0.0133,false,0.5067,true
2491,2,3,1,12,4,21,0.00,60,56,1.0000,0.0333,false,0.5167,true
2492,2,3,1,12,4,21,0.00,240,236,1.0000,0.0533,false,0.5267,true
2493,2,3,1,12,4,21,0.00,240,236,1.0000,0.0267,false,0.5133,true
2494,2,3,1,12,4,21,0.00,960,384,1.0000,1.0000,true,1.0000,true
2495,2,3,1,12,4,21,0.00,960,560,1.0000,1.0000,true,1.0000,true
2496,2,3,1,12,4,21,0.25,60,56,1.0000,0.0867,false,0.5433,true
2497,2,3,1,12,4,21,0.25,60,56,1.0000,0.0400,false,0.5200,true
2498,2,3,1,12,4,21,0.25,240,236,1.0000,1.0000,true,1.0000,true
2499,2,3,1,12,4,21,0.25,240,200,1.0000,1.0000,true,1.0000,true
2500,2,3,1,12,4,21,0.25,960,640,1.0000,1.0000,true,1.0000,true
2501,2,3,1,12,4,21,0.25,960,508,1.0000,1.0000,true,1.0000,true
2502,2,3,1,12,4,21,0.50,60,56,1.0000,1.0000,true,1.0000,true
2503,2,3,1,12,4,21,0.50,60,56,1.0000,1.0000,true,1.0000,true
2504,2,3,1,12,4,21,0.50,240,236,1.0000,1.0000,true,1.0000,true
2505,2,3,1,12,4,21,0.50,240,236,1.0000,1.0000,true,1.0000,true
2506,2,3,1,12,4,21,0.50,960,376,1.0000,1.0000,true,1.0000,true
2507,2,3,1,12,4,21,0.50,960,436,1.0000,1.0000,true,1.0000,true
2508,2,3,1,12,4,21,0.75,60,56,1.0000,1.0000,true,1.0000,true
2509,2,3,1,12,4,21,0.75,60,56,1.0000,0.0867,false,0.5433,true
2510,2,3,1,12,4,21,0.75,240,236,1.0000,1.0000,true,1.0000,true
2511,2,3,1,12,4,21,0.75,240,232,1.0000,1.0000,true,1.0000,true
2512,2,3,1,12,4,21,0.75,960,376,1.0000,1.0000,true,1.0000,true
2513,2,3,1,12,4,21,0.75,960,368,1.0000,1.0000,true,1.0000,true
2514,2,3,1,12,4,21,1.00,60,60,1.0000,1.0000,true,1.0000,true
2515,2,3,1,12,4,21,1.00,60,60,1.0000,0.0133,false,0.5067,true
2516,2,3,1,12,4,21,1.00,240,236,1.0000,1.0000,true,1.0000,true
2517,2,3,1,12,4,21,1.00,240,236,1.0000,1.0000,true,1.0000,true
2518,2,3,1,12,4,21,1.00,960,368,1.0000,1.0000,true,1.0000,true
2519,2,3,1,12,4,21,1.00,960,368,1.0000,1.0000,true,1.0000,true
2520,3,3,1,12,4,21,0.00,60,56,0.8800,0.8533,false,0.9267,false
2521,3,3,1,12,4,21,0.00,60,56,0.8800,0.8533,false,0.9267,false
2522,3,3,1,12,4,21,0.00,240,232,0.8800,0.8533,false,0.9267,false
2523,3,3,1,12,4,21,0.00,240,236,0.8800,0.6533,false,0.8267,false
2524,3,3,1,12,4,21,0.00,960,756,0.8800,0.8533,false,0.9267,false
2525,3,3,1,12,4,21,0.00,960,220,0.8800,0.8533,false,0.9267,false
2526,3,3,1,12,4,21,0.25,60,56,0.8800,0.6800,false,0.8400,false
2527,3,3,1,12,4,21,0.25,60,56,0.8800,0.8533,false,0.9267,false
