split,seed,arm,grammar,mask,modulus,residue,base_rate,fixed_menu_val,random_val,selected_val,test_acc,reconstruction_proxy_test,validity
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,143,2,0,0.2911,,,0.4571,0.4869,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,143,2,1,0.2911,,,0.5429,0.5131,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,143,3,0,0.2911,,,0.5457,0.5897,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,143,3,1,0.2911,,,0.5669,0.5697,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,143,3,2,0.2911,,,0.5789,0.5509,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,144,2,0,0.2911,,,0.4509,0.4629,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,144,2,1,0.2911,,,0.5491,0.5371,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,144,3,0,0.2911,,,0.5634,0.5789,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,144,3,1,0.2911,,,0.5463,0.5554,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,144,3,2,0.2911,,,0.5817,0.5760,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,145,2,0,0.2911,,,0.4829,0.4754,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,145,2,1,0.2911,,,0.5171,0.5246,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,145,3,0,0.2911,,,0.5577,0.5589,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,145,3,1,0.2911,,,0.5686,0.5737,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,145,3,2,0.2911,,,0.5651,0.5777,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,146,2,0,0.2911,,,0.5069,0.4571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,146,2,1,0.2911,,,0.4931,0.5429,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,146,3,0,0.2911,,,0.5526,0.5497,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,146,3,1,0.2911,,,0.5474,0.5731,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,146,3,2,0.2911,,,0.5914,0.5874,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,147,2,0,0.2911,,,0.4486,0.4886,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,147,2,1,0.2911,,,0.5514,0.5114,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,147,3,0,0.2911,,,0.5549,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,147,3,1,0.2911,,,0.5834,0.5794,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,147,3,2,0.2911,,,0.5531,0.5760,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,148,2,0,0.2911,,,0.4754,0.4760,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,148,2,1,0.2911,,,0.5246,0.5240,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,148,3,0,0.2911,,,0.5531,0.5629,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,148,3,1,0.2911,,,0.5663,0.5674,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,148,3,2,0.2911,,,0.5720,0.5800,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,149,2,0,0.2911,,,0.4606,0.4720,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,149,2,1,0.2911,,,0.5394,0.5280,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,149,3,0,0.2911,,,0.5669,0.5669,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,149,3,1,0.2911,,,0.5623,0.5720,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,149,3,2,0.2911,,,0.5623,0.5714,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,150,2,0,0.2911,,,0.4669,0.4880,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,150,2,1,0.2911,,,0.5331,0.5120,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,150,3,0,0.2911,,,0.5543,0.5571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,150,3,1,0.2911,,,0.5634,0.5743,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,150,3,2,0.2911,,,0.5737,0.5789,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,151,2,0,0.2911,,,0.4863,0.4914,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,151,2,1,0.2911,,,0.5137,0.5086,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,151,3,0,0.2911,,,0.5577,0.5691,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,151,3,1,0.2911,,,0.5583,0.5806,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,151,3,2,0.2911,,,0.5754,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,152,2,0,0.2911,,,0.4566,0.4566,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,152,2,1,0.2911,,,0.5434,0.5434,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,152,3,0,0.2911,,,0.5851,0.5663,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,152,3,1,0.2911,,,0.5486,0.5806,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,152,3,2,0.2911,,,0.5577,0.5634,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,153,2,0,0.2911,,,0.4606,0.4514,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,153,2,1,0.2911,,,0.5394,0.5486,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,153,3,0,0.2911,,,0.5491,0.5480,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,153,3,1,0.2911,,,0.5909,0.5754,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,153,3,2,0.2911,,,0.5514,0.5869,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,154,2,0,0.2911,,,0.4583,0.4600,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,154,2,1,0.2911,,,0.5417,0.5400,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,154,3,0,0.2911,,,0.5337,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,154,3,1,0.2911,,,0.6063,0.5891,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,154,3,2,0.2911,,,0.5514,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,155,2,0,0.2911,,,0.4783,0.4531,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,155,2,1,0.2911,,,0.5217,0.5469,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,155,3,0,0.2911,,,0.5743,0.5703,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,155,3,1,0.2911,,,0.5491,0.5731,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,155,3,2,0.2911,,,0.5680,0.5669,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,156,2,0,0.2911,,,0.4686,0.4743,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,156,2,1,0.2911,,,0.5314,0.5257,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,156,3,0,0.2911,,,0.5360,0.5354,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,156,3,1,0.2911,,,0.5971,0.5926,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,156,3,2,0.2911,,,0.5583,0.5823,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,157,2,0,0.2911,,,0.4714,0.4663,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,157,2,1,0.2911,,,0.5286,0.5337,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,157,3,0,0.2911,,,0.5697,0.5617,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,157,3,1,0.2911,,,0.5434,0.5463,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,157,3,2,0.2911,,,0.5783,0.6023,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,158,2,0,0.2911,,,0.4674,0.4566,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,158,2,1,0.2911,,,0.5326,0.5434,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,158,3,0,0.2911,,,0.5537,0.5794,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,158,3,1,0.2911,,,0.5434,0.5669,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,158,3,2,0.2911,,,0.5943,0.5640,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,159,2,0,0.2911,,,0.4349,0.4640,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,159,2,1,0.2911,,,0.5651,0.5360,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,159,3,0,0.2911,,,0.5709,0.5703,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,159,3,1,0.2911,,,0.5731,0.5577,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,159,3,2,0.2911,,,0.5474,0.5823,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,160,2,0,0.2911,,,0.4457,0.4503,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,160,2,1,0.2911,,,0.5543,0.5497,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,160,3,0,0.2911,,,0.5703,0.5674,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,160,3,1,0.2911,,,0.5611,0.5623,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,160,3,2,0.2911,,,0.5600,0.5806,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,161,2,0,0.2911,,,0.4869,0.4800,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,161,2,1,0.2911,,,0.5131,0.5200,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,161,3,0,0.2911,,,0.5509,0.5834,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,161,3,1,0.2911,,,0.5737,0.5389,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,161,3,2,0.2911,,,0.5669,0.5880,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,162,2,0,0.2911,,,0.4920,0.4960,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,162,2,1,0.2911,,,0.5080,0.5040,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,162,3,0,0.2911,,,0.5474,0.5754,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,162,3,1,0.2911,,,0.5714,0.5680,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,162,3,2,0.2911,,,0.5726,0.5669,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,163,2,0,0.2911,,,0.4817,0.4829,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,163,2,1,0.2911,,,0.5183,0.5171,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,163,3,0,0.2911,,,0.5491,0.5491,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,163,3,1,0.2911,,,0.5646,0.5749,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,163,3,2,0.2911,,,0.5777,0.5863,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,164,2,0,0.2911,,,0.4817,0.4891,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,164,2,1,0.2911,,,0.5183,0.5109,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,164,3,0,0.2911,,,0.5434,0.5697,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,164,3,1,0.2911,,,0.5577,0.5554,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,164,3,2,0.2911,,,0.5903,0.5851,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,165,2,0,0.2911,,,0.4623,0.4714,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,165,2,1,0.2911,,,0.5377,0.5286,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,165,3,0,0.2911,,,0.5480,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,165,3,1,0.2911,,,0.5760,0.5617,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,165,3,2,0.2911,,,0.5674,0.5880,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,166,2,0,0.2911,,,0.4829,0.4806,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,166,2,1,0.2911,,,0.5171,0.5194,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,166,3,0,0.2911,,,0.5554,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,166,3,1,0.2911,,,0.5543,0.5589,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,166,3,2,0.2911,,,0.5817,0.5966,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,167,2,0,0.2911,,,0.4989,0.4840,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,167,2,1,0.2911,,,0.5011,0.5160,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,167,3,0,0.2911,,,0.5634,0.6006,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,167,3,1,0.2911,,,0.5577,0.5657,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,167,3,2,0.2911,,,0.5703,0.5440,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,168,2,0,0.2911,,,0.4731,0.4754,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,168,2,1,0.2911,,,0.5269,0.5246,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,168,3,0,0.2911,,,0.5846,0.5983,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,168,3,1,0.2911,,,0.5600,0.5543,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,168,3,2,0.2911,,,0.5469,0.5577,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,169,2,0,0.2911,,,0.4714,0.4783,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,169,2,1,0.2911,,,0.5286,0.5217,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,169,3,0,0.2911,,,0.5646,0.5537,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,169,3,1,0.2911,,,0.5914,0.5960,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,169,3,2,0.2911,,,0.5354,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,170,2,0,0.2911,,,0.4720,0.4926,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,170,2,1,0.2911,,,0.5280,0.5074,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,170,3,0,0.2911,,,0.5480,0.5571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,170,3,1,0.2911,,,0.5903,0.5983,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,170,3,2,0.2911,,,0.5531,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,171,2,0,0.2911,,,0.4783,0.4400,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,171,2,1,0.2911,,,0.5217,0.5600,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,171,3,0,0.2911,,,0.5646,0.5891,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,171,3,1,0.2911,,,0.5594,0.5663,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,171,3,2,0.2911,,,0.5674,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,172,2,0,0.2911,,,0.4634,0.4857,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,172,2,1,0.2911,,,0.5366,0.5143,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,172,3,0,0.2911,,,0.5377,0.5497,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,172,3,1,0.2911,,,0.5851,0.5817,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,172,3,2,0.2911,,,0.5686,0.5789,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,173,2,0,0.2911,,,0.4617,0.4571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,173,2,1,0.2911,,,0.5383,0.5429,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,173,3,0,0.2911,,,0.5749,0.5589,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,173,3,1,0.2911,,,0.5526,0.5554,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,173,3,2,0.2911,,,0.5640,0.5960,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,174,2,0,0.2911,,,0.4583,0.4611,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,174,2,1,0.2911,,,0.5417,0.5389,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,174,3,0,0.2911,,,0.5657,0.5766,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,174,3,1,0.2911,,,0.5491,0.5600,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,174,3,2,0.2911,,,0.5766,0.5737,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,175,2,0,0.2911,,,0.4554,0.4606,,RAW
