generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_used,mean_composite
410,-220.292969,4.9785,31.9844,1024,239.5000,201,-221.361587
411,-218.457031,5.1816,31.9453,1024,232.5000,201,-221.069946
412,-218.339844,5.1973,31.9375,1024,232.5000,202,-221.828502
413,-218.339844,5.1973,31.9375,1024,232.5000,202,-222.001997
414,-218.183594,5.2598,31.8438,1024,232.5000,203,-221.119199
415,-218.105469,5.1973,32.0156,1024,232.5000,202,-219.670923
416,-217.792969,5.2910,31.8594,1024,232.5000,203,-220.045739
417,-217.792969,5.2910,31.8594,1024,232.5000,203,-219.279175
418,-217.480469,5.3066,31.8906,1024,232.5000,202,-220.116011
419,-217.402344,5.2910,31.9375,1024,232.5000,202,-218.772966
420,-217.070313,5.3125,31.9609,1024,232.5000,203,-218.451233
421,-216.796875,5.3281,31.9844,1024,232.5000,204,-219.033278
422,-216.796875,5.3281,31.9844,1024,232.5000,204,-218.338584
423,-215.312500,5.5000,32.0625,1024,232.5000,204,-218.554008
424,-214.882813,5.5156,32.0078,1024,232.5000,205,-218.240199
425,-214.882813,5.5156,32.0078,1024,232.5000,205,-217.596584
426,-213.984375,5.6406,32.0781,1024,232.5000,206,-216.433992
427,-213.554688,5.6563,32.0234,1024,232.5000,205,-216.830487
428,-213.476563,5.6602,32.0156,1024,232.5000,206,-216.085074
429,-213.476563,5.6602,32.0156,1024,232.5000,206,-215.172472
430,-213.476563,5.6602,32.0156,1024,232.5000,206,-214.635024
431,-213.476563,5.6602,32.0156,1024,232.5000,206,-214.536188
432,-213.476563,5.6602,32.0156,1024,232.5000,206,-215.695803
433,-213.320313,5.6914,32.0469,1024,232.5000,208,-214.524941
434,-213.320313,5.6914,32.0469,1024,232.5000,208,-214.845345
435,-213.007813,5.7227,32.0469,1024,232.5000,206,-214.889504
436,-212.265625,5.7852,32.0234,1024,227.5000,208,-214.003276
437,-212.265625,5.7852,32.0234,1024,227.5000,208,-214.305371
438,-211.982422,5.8135,31.9766,1024,227.5000,209,-214.248365
439,-211.982422,5.8135,31.9766,1024,227.5000,209,-214.451263
440,-211.982422,5.8135,31.9766,1024,227.5000,209,-213.220642
441,-211.367188,5.8945,32.0625,1024,227.5000,209,-213.979397
442,-211.367188,5.8945,32.0625,1024,227.5000,209,-213.517888
443,-211.367188,5.8945,32.0625,1024,227.5000,209,-212.677255
444,-210.849609,5.9229,32.0156,1024,227.5000,209,-213.562306
445,-210.849609,5.9229,32.0156,1024,227.5000,209,-213.610574
446,-210.732422,5.9385,32.0234,1024,227.5000,209,-211.731685
447,-210.732422,5.9385,32.0234,1024,227.5000,209,-211.887310
448,-210.732422,5.9385,32.0234,1024,227.5000,209,-211.868782
449,-210.732422,5.9385,32.0234,1024,227.5000,209,-212.240302
450,-210.732422,5.9385,32.0234,1024,227.5000,209,-212.237742
451,-209.794922,6.0479,32.0547,1024,227.5000,210,-211.726283
452,-209.091797,6.1260,32.0703,1024,227.5000,210,-212.232626
453,-209.091797,6.1260,32.0703,1024,227.5000,210,-211.585280
454,-208.681641,6.1514,32.0391,1024,227.5000,210,-210.885135
455,-208.369141,6.1982,32.0703,1024,227.5000,212,-210.596268
456,-208.369141,6.1982,32.0703,1024,227.5000,212,-209.984744
457,-208.369141,6.1982,32.0703,1024,227.5000,212,-209.473002
458,-208.134766,6.1982,32.0234,1024,227.5000,212,-210.518074
459,-208.134766,6.1982,32.0234,1024,227.5000,212,-210.334092
460,-208.134766,6.1982,32.0234,1024,227.5000,212,-209.454370
461,-208.134766,6.1982,32.0234,1024,227.5000,212,-210.200753
462,-208.134766,6.1982,32.0234,1024,227.5000,212,-209.280990
463,-208.134766,6.1982,32.0234,1024,227.5000,212,-209.437224
464,-207.353516,6.2764,31.9766,1024,227.5000,211,-210.356348
465,-207.353516,6.2764,31.9766,1024,227.5000,211,-209.154193
466,-207.353516,6.2764,31.9766,1024,227.5000,211,-209.109717
467,-206.220703,6.3857,32.0156,1024,227.5000,214,-209.069086
468,-206.220703,6.3857,32.0156,1024,227.5000,214,-208.617137
469,-206.220703,6.3857,32.0156,1024,227.5000,214,-208.203552
470,-206.220703,6.3857,32.0156,1024,227.5000,214,-208.405543
471,-205.556641,6.4482,32.0078,1024,227.5000,214,-207.924822
472,-205.556641,6.4482,32.0078,1024,227.5000,214,-207.951879
473,-205.439453,6.4795,31.9531,1024,227.5000,214,-207.637400
474,-205.439453,6.4795,31.9531,1024,227.5000,214,-207.019948
475,-205.126953,6.4951,32.0156,1024,227.5000,215,-206.685120
476,-204.892578,6.5264,32.0313,1024,227.5000,214,-207.558699
477,-204.462891,6.5576,32.0078,1024,227.5000,215,-207.459375
478,-204.462891,6.5576,32.0078,1024,227.5000,215,-205.957887
479,-202.150078,6.8701,32.1563,1024,262.0000,215,-206.183619
480,-201.095391,6.9326,32.0703,1024,262.0000,216,-205.366455
481,-201.095391,6.9326,32.0703,1024,262.0000,216,-205.347522
482,-201.095391,6.9326,32.0703,1024,262.0000,216,-203.650779
483,-201.095391,6.9326,32.0703,1024,262.0000,216,-202.562302
484,-201.095391,6.9326,32.0703,1024,262.0000,216,-203.172371
485,-201.095391,6.9326,32.0703,1024,262.0000,216,-202.763514
486,-201.095391,6.9326,32.0703,1024,262.0000,216,-203.212841
487,-200.861016,6.9326,32.0234,1024,262.0000,217,-202.646348
488,-200.861016,6.9326,32.0234,1024,262.0000,217,-202.634235
489,-200.861016,6.9326,32.0234,1024,262.0000,217,-202.964456
490,-200.861016,6.9326,32.0234,1024,262.0000,217,-202.777189
491,-200.861016,6.9326,32.0234,1024,262.0000,217,-201.850699
492,-199.580078,7.0459,32.0078,1024,246.5000,217,-203.434520
493,-199.580078,7.0459,32.0078,1024,246.5000,217,-202.315419
494,-199.580078,7.0459,32.0078,1024,246.5000,217,-202.866128
495,-199.493828,7.0889,32.0625,1024,262.0000,218,-200.797491
496,-199.345703,7.2021,31.7266,1024,246.5000,219,-201.487247
497,-198.798828,7.2646,32.2891,1024,246.5000,220,-201.117755
498,-196.972656,7.3301,32.0547,1024,246.5000,221,-201.977429
499,-196.972656,7.3301,32.0547,1024,246.5000,221,-200.946113
500,-196.972656,7.3301,32.0547,1024,246.5000,221,-200.634656
501,-196.972656,7.3301,32.0547,1024,246.5000,221,-200.294362
502,-196.699219,7.3770,32.0938,1024,246.5000,221,-199.622501
503,-196.621094,7.3613,32.0469,1024,246.5000,221,-199.219851
504,-196.621094,7.3613,32.0469,1024,246.5000,221,-199.216350
505,-196.074219,7.4082,32.0313,1024,246.5000,221,-197.594708
506,-196.074219,7.4082,32.0313,1024,246.5000,221,-198.318792
507,-195.722656,7.4551,31.9453,1024,246.5000,220,-198.106343
508,-195.292969,7.4707,32.0000,1024,246.5000,221,-197.644561
509,-195.019531,7.5020,32.0078,1024,246.5000,222,-197.649976
510,-195.019531,7.5020,32.0078,1024,246.5000,222,-197.636951
511,-195.019531,7.5020,32.0078,1024,246.5000,222,-196.644119
512,-195.019531,7.5020,32.0078,1024,246.5000,222,-196.550828
513,-195.019531,7.5020,32.0078,1024,246.5000,222,-196.631526
514,-195.019531,7.5020,32.0078,1024,246.5000,222,-197.160288
515,-195.019531,7.5020,32.0078,1024,246.5000,222,-196.284319
516,-195.019531,7.5020,32.0078,1024,246.5000,222,-196.299001
517,-194.863281,7.5176,32.0078,1024,246.5000,222,-197.429972
518,-194.863281,7.5176,32.0078,1024,246.5000,222,-196.366445
519,-194.863281,7.5176,32.0078,1024,246.5000,222,-196.816063
520,-194.628906,7.5645,32.0547,1024,246.5000,220,-196.924014
521,-194.628906,7.5645,32.0547,1024,246.5000,220,-196.546938
522,-194.472656,7.5801,32.0547,1024,246.5000,221,-197.039910
523,-194.472656,7.5801,32.0547,1024,246.5000,221,-196.633711
524,-192.597656,7.7676,32.0547,1024,243.0000,222,-196.160444
525,-192.597656,7.7676,32.0547,1024,243.0000,222,-195.493591
526,-192.597656,7.7676,32.0547,1024,243.0000,222,-195.861212
527,-192.207031,7.8301,32.1016,1024,243.0000,223,-194.358763
528,-192.207031,7.8301,32.1016,1024,243.0000,223,-193.833422
529,-192.128906,7.8145,32.0547,1024,243.0000,222,-194.002755
530,-192.089844,7.8145,32.0469,1024,243.0000,224,-194.060010
531,-191.855469,7.8301,32.0313,1024,243.0000,224,-193.863777
532,-191.855469,7.8301,32.0313,1024,243.0000,224,-193.997223
533,-191.816406,7.8301,31.9766,1024,243.0000,224,-193.317921
534,-191.816406,7.8301,31.9766,1024,243.0000,224,-193.182142
535,-191.816406,7.8301,31.9766,1024,243.0000,224,-193.116277
536,-191.816406,7.8301,31.9766,1024,243.0000,224,-192.983567
537,-191.542969,7.8457,32.0000,1024,243.0000,225,-192.869398
538,-190.410156,8.0020,32.0859,1024,243.0000,224,-193.801704
539,-190.410156,8.0020,32.0859,1024,243.0000,224,-192.953147
540,-190.410156,8.0020,32.0859,1024,243.0000,224,-193.794047
541,-190.410156,8.0020,32.0859,1024,243.0000,224,-193.691143
542,-190.361328,7.9834,32.0391,1024,243.0000,225,-192.042416
543,-190.361328,7.9834,32.0391,1024,243.0000,225,-192.197434
544,-190.292969,8.0020,31.9375,1024,224.0000,224,-191.872882
545,-189.580078,8.0459,32.0078,1024,243.0000,227,-191.933718
546,-189.580078,8.0459,32.0078,1024,243.0000,227,-193.238588
547,-189.472656,8.0645,31.9766,1024,224.0000,224,-191.604410
548,-189.472656,8.0645,31.9766,1024,224.0000,224,-191.147332
549,-189.472656,8.0645,31.9766,1024,224.0000,224,-191.641458
550,-189.150391,8.1084,32.0469,1024,243.0000,228,-191.155017
551,-189.150391,8.1084,32.0469,1024,243.0000,228,-192.040728
552,-189.003906,8.1270,31.9453,1024,224.0000,225,-190.727550
553,-189.003906,8.1270,31.9453,1024,224.0000,225,-190.953016
554,-189.003906,8.1270,31.9453,1024,224.0000,225,-190.825067
555,-187.988281,8.2520,31.8984,1024,224.0000,225,-190.823536
556,-187.988281,8.2520,31.8984,1024,224.0000,225,-190.531119
557,-187.871094,8.2363,31.9531,1024,224.0000,227,-190.747454
558,-187.871094,8.2363,31.9531,1024,224.0000,227,-189.898560
559,-187.675781,8.2363,32.0078,1024,224.0000,225,-189.794753
560,-187.675781,8.2363,32.0078,1024,224.0000,225,-189.469858
561,-187.675781,8.2363,32.0078,1024,224.0000,225,-189.063813
562,-187.324219,8.2676,32.0000,1024,224.0000,225,-189.163860
563,-187.324219,8.2676,32.0000,1024,224.0000,225,-190.347725
564,-186.816406,8.3301,31.9766,1024,231.0000,228,-189.562861
565,-186.816406,8.3301,31.9766,1024,231.0000,228,-189.082872
566,-186.816406,8.3301,31.9766,1024,231.0000,228,-189.448978
567,-186.542969,8.3613,31.9688,1024,231.0000,228,-189.801289
568,-186.542969,8.3613,31.9688,1024,231.0000,228,-188.927441
569,-186.542969,8.3613,31.9688,1024,231.0000,228,-189.339146
570,-186.230469,8.3926,31.9688,1024,251.5000,228,-188.000491
571,-186.230469,8.3926,31.9688,1024,251.5000,228,-188.772924
572,-186.230469,8.3926,31.9688,1024,251.5000,228,-188.144124
573,-186.230469,8.3926,31.9688,1024,251.5000,228,-188.212129
574,-186.230469,8.3926,31.9688,1024,251.5000,228,-187.516602
575,-186.230469,8.3926,31.9688,1024,251.5000,228,-187.686904
576,-184.863281,8.5488,32.0703,1024,251.5000,229,-188.147513
577,-184.863281,8.5488,32.0703,1024,251.5000,229,-187.804369
578,-184.863281,8.5488,32.0703,1024,251.5000,229,-188.159606
579,-184.863281,8.5488,32.0703,1024,251.5000,229,-186.269935
580,-184.746094,8.5488,32.0469,1024,251.5000,229,-186.192405
581,-183.535156,8.6738,32.0547,1024,251.5000,231,-186.178035
582,-183.535156,8.6738,32.0547,1024,251.5000,231,-186.604554
583,-183.535156,8.6738,32.0547,1024,251.5000,231,-186.523726
584,-182.832031,8.7363,32.0391,1024,251.5000,233,-186.739012
585,-182.832031,8.7363,32.0391,1024,251.5000,233,-185.988335
586,-182.832031,8.7363,32.0391,1024,251.5000,233,-185.980586
587,-182.558594,8.7520,32.0156,1024,251.5000,233,-184.942880
588,-182.402344,8.7676,31.9844,1024,251.5000,233,-184.861738
589,-182.402344,8.7676,31.9844,1024,251.5000,233,-184.773126
590,-182.285156,8.7715,32.0000,1024,251.5000,235,-185.664625
591,-182.285156,8.7715,32.0000,1024,251.5000,235,-185.222284
592,-182.089844,8.7988,31.9844,1024,251.5000,233,-183.639957
593,-182.089844,8.7988,31.9844,1024,251.5000,233,-183.748322
594,-182.089844,8.7988,31.9844,1024,251.5000,233,-184.469196
595,-182.089844,8.7988,31.9844,1024,251.5000,233,-184.494373
596,-182.089844,8.7988,31.9844,1024,251.5000,233,-184.039136
597,-182.089844,8.7988,31.9844,1024,251.5000,233,-184.327651
598,-182.089844,8.7988,31.9844,1024,251.5000,233,-185.007561
599,-181.738281,8.8457,31.9609,1024,246.0000,236,-184.630424
600,-181.738281,8.8457,31.9609,1024,246.0000,236,-184.218557
601,-180.605469,8.9551,32.0313,1024,246.0000,236,-184.792528
602,-180.605469,8.9551,32.0313,1024,246.0000,236,-184.210176
603,-180.605469,8.9551,32.0313,1024,246.0000,236,-182.710547
604,-180.605469,8.9551,32.0313,1024,246.0000,236,-182.454719
605,-180.605469,8.9551,32.0313,1024,246.0000,236,-182.207627
606,-180.058594,9.0801,32.1719,1024,246.0000,239,-182.830323
607,-180.058594,9.0801,32.1719,1024,246.0000,239,-183.226743
608,-179.980469,9.0332,32.0625,1024,246.0000,238,-182.989768
609,-179.980469,9.0332,32.0625,1024,246.0000,238,-182.555725
610,-179.980469,9.0332,32.0625,1024,246.0000,238,-182.843340
611,-179.980469,9.0332,32.0625,1024,246.0000,238,-181.802725
612,-179.941406,9.0488,32.0859,1024,246.0000,237,-180.994821
613,-179.824219,9.0488,32.0625,1024,246.0000,239,-182.023066
614,-179.707031,9.0332,32.0078,1024,246.0000,237,-181.659906
615,-179.707031,9.0332,32.0078,1024,246.0000,237,-181.839078
616,-179.707031,9.0332,32.0078,1024,246.0000,237,-181.488394
617,-179.707031,9.0332,32.0078,1024,246.0000,237,-181.262925
618,-179.707031,9.0332,32.0078,1024,246.0000,237,-182.376342
619,-179.707031,9.0332,32.0078,1024,246.0000,237,-181.152693
620,-179.160156,9.0957,31.9766,1024,246.0000,238,-182.124427
621,-179.160156,9.0957,31.9766,1024,246.0000,238,-181.522344
622,-179.160156,9.0957,31.9766,1024,246.0000,238,-180.962522
623,-179.160156,9.0957,31.9766,1024,246.0000,238,-180.761670
624,-179.160156,9.0957,31.9766,1024,246.0000,238,-180.678558
625,-178.613281,9.1426,31.9922,1024,246.0000,241,-180.117479
626,-178.613281,9.1426,31.9922,1024,246.0000,241,-182.123652
627,-178.613281,9.1426,31.9922,1024,246.0000,241,-181.016709
628,-178.613281,9.1426,31.9922,1024,246.0000,241,-181.135471
629,-178.144531,9.1895,32.0078,1024,246.0000,242,-180.958041
630,-178.144531,9.1895,32.0078,1024,246.0000,242,-179.774343
631,-178.144531,9.1895,32.0078,1024,246.0000,242,-180.139026
632,-178.144531,9.1895,32.0078,1024,246.0000,242,-180.262639
633,-177.714844,9.2324,32.0078,1024,246.0000,243,-180.724291
634,-177.714844,9.2324,32.0078,1024,246.0000,243,-180.477469
635,-177.517109,9.2588,32.0000,1024,265.5000,243,-179.995521
636,-177.517109,9.2588,32.0000,1024,265.5000,243,-180.769668
637,-177.517109,9.2588,32.0000,1024,265.5000,243,-179.676259
638,-177.509766,9.2568,31.9844,1024,237.0000,243,-179.372601
639,-177.087422,9.3018,32.0000,1024,265.5000,243,-179.178914
640,-177.087422,9.3018,32.0000,1024,265.5000,243,-179.102860
641,-176.787344,9.3262,31.9922,1024,256.0000,243,-179.349791
642,-175.732422,9.4424,31.9688,1024,251.0000,244,-177.935862
643,-175.208359,9.5518,31.8828,1024,269.0000,244,-179.092411
644,-175.208359,9.5518,31.8828,1024,269.0000,244,-177.999556
645,-175.208359,9.5518,31.8828,1024,269.0000,244,-177.282295
646,-175.208359,9.5518,31.8828,1024,269.0000,244,-177.789510
647,-175.208359,9.5518,31.8828,1024,269.0000,244,-176.880070
648,-175.208359,9.5518,31.8828,1024,269.0000,244,-176.369396
649,-175.070859,9.5518,32.0547,1024,286.5000,245,-177.006604
650,-175.070859,9.5518,32.0547,1024,286.5000,245,-177.861093
651,-174.558281,9.5996,32.0469,1024,287.0000,245,-176.854708
652,-174.558281,9.5996,32.0469,1024,287.0000,245,-176.871565
653,-173.620781,9.6934,32.0469,1024,287.0000,245,-176.768293
654,-173.249688,9.7344,31.9453,1024,287.0000,245,-175.878674
655,-173.249688,9.7344,31.9453,1024,287.0000,245,-175.710034
656,-173.249688,9.7344,31.9453,1024,287.0000,245,-174.949800
657,-173.249688,9.7344,31.9453,1024,287.0000,245,-175.715123
658,-172.351250,9.8438,31.9063,1024,287.0000,244,-174.791455
659,-172.351250,9.8438,31.9063,1024,287.0000,244,-174.615842
660,-172.234063,9.8242,32.0313,1024,287.0000,246,-175.883038
661,-172.234063,9.8242,32.0313,1024,287.0000,246,-175.696957
662,-170.124688,10.1250,32.2109,1024,287.0000,245,-174.376517
663,-170.124688,10.1250,32.2109,1024,287.0000,245,-173.911537
664,-170.124688,10.1250,32.2109,1024,287.0000,245,-173.755105
665,-170.085625,10.1094,32.1719,1024,287.0000,245,-172.631078
666,-170.085625,10.1094,32.1719,1024,287.0000,245,-171.486335
667,-170.085625,10.1094,32.1719,1024,287.0000,245,-172.510859
668,-169.626641,10.1123,32.0859,1024,287.0000,245,-173.825089
669,-168.952813,10.2031,32.1328,1024,287.0000,245,-172.027562
670,-168.952813,10.2031,32.1328,1024,287.0000,245,-171.716124
671,-168.837891,10.1357,32.0391,1024,253.0000,245,-171.405675
672,-168.056641,10.2139,31.9609,1024,253.0000,245,-172.524529
673,-166.501641,10.4248,32.0859,1024,287.0000,245,-170.887201
674,-166.501641,10.4248,32.0859,1024,287.0000,245,-170.211229
675,-165.712891,10.4482,32.0391,1024,253.0000,246,-170.166259
676,-165.712891,10.4482,32.0391,1024,253.0000,246,-170.302770
677,-164.646172,10.6064,32.0781,1024,287.0000,247,-168.947251
678,-164.646172,10.6064,32.0781,1024,287.0000,247,-168.258538
679,-163.916016,10.6357,32.0547,1024,253.0000,248,-167.840968
680,-163.916016,10.6357,32.0547,1024,253.0000,248,-166.330685
681,-163.916016,10.6357,32.0547,1024,253.0000,248,-167.063152
682,-163.916016,10.6357,32.0547,1024,253.0000,248,-166.971692
683,-163.876953,10.6514,32.0781,1024,254.5000,250,-165.893860
684,-163.876953,10.6514,32.0781,1024,254.5000,250,-166.011696
685,-163.876953,10.6514,32.0781,1024,254.5000,250,-165.461827
686,-162.978516,10.7764,32.1484,1024,254.5000,251,-165.614961
687,-162.978516,10.7764,32.1484,1024,254.5000,251,-166.338279
688,-162.908203,10.7842,32.1250,1024,267.5000,252,-165.138212
689,-162.197266,10.8545,32.1484,1024,254.5000,252,-165.884590
690,-161.806641,10.9014,32.1641,1024,254.5000,253,-164.899734
691,-161.806641,10.9014,32.1641,1024,254.5000,253,-164.460857
692,-160.312500,11.1172,32.2969,1024,254.5000,253,-164.365658
693,-160.312500,11.1172,32.2969,1024,254.5000,253,-163.179279
694,-159.189453,11.1201,32.0781,1024,255.0000,252,-162.097754
695,-159.189453,11.1201,32.0781,1024,255.0000,252,-161.997941
696,-159.189453,11.1201,32.0781,1024,255.0000,252,-161.486583
697,-159.033203,11.1201,32.0469,1024,255.0000,254,-161.274014
698,-159.033203,11.1201,32.0469,1024,255.0000,254,-160.279792
699,-159.033203,11.1201,32.0469,1024,255.0000,254,-161.126930
700,-159.033203,11.1201,32.0469,1024,255.0000,254,-160.521750
701,-159.033203,11.1201,32.0469,1024,255.0000,254,-161.994525
702,-158.955078,11.1201,31.9688,1024,255.0000,254,-160.255475
703,-158.486328,11.2451,32.1875,1024,236.0000,253,-161.098947
704,-158.486328,11.2451,32.1875,1024,236.0000,253,-160.640095
705,-158.095703,11.2451,32.1094,1024,236.0000,255,-161.907227
706,-158.095703,11.2451,32.1094,1024,236.0000,255,-160.774829
707,-157.519531,11.3457,32.1953,1024,215.0000,253,-160.148018
708,-156.376953,11.4990,31.7266,1024,236.0000,252,-160.118197
709,-155.019531,11.6113,31.7734,1024,215.0000,253,-159.563176
710,-155.019531,11.6113,31.7734,1024,215.0000,253,-159.239298
711,-151.650391,11.9326,32.1953,1024,202.5000,255,-158.549215
712,-151.650391,11.9326,32.1953,1024,202.5000,255,-157.150388
713,-151.308594,12.0020,32.2656,1024,202.5000,252,-155.118459
714,-151.308594,12.0020,32.2656,1024,202.5000,252,-153.969722
715,-151.308594,12.0020,32.2656,1024,202.5000,252,-153.578177
716,-150.800781,12.0332,32.2266,1024,202.5000,252,-152.764691
717,-150.800781,12.0332,32.2266,1024,202.5000,252,-153.815823
718,-150.605469,12.0488,32.2188,1024,207.5000,253,-153.683519
719,-150.380859,11.9658,31.9922,1024,202.5000,252,-153.187288
720,-150.136719,12.0332,32.0938,1024,207.5000,253,-152.361084
721,-150.136719,12.0332,32.0938,1024,207.5000,253,-152.837061
722,-150.058594,11.9980,32.0078,1024,202.5000,255,-152.789600
723,-150.058594,11.9980,32.0078,1024,202.5000,255,-153.306434
724,-149.941406,12.0605,31.8906,1024,202.5000,255,-152.583684
725,-149.355469,12.1230,32.1172,1024,202.5000,256,-152.087610
726,-149.355469,12.1230,32.1172,1024,202.5000,256,-151.605397
727,-149.121094,12.0996,32.0234,1024,202.5000,255,-151.517291
728,-149.121094,12.0996,32.0234,1024,202.5000,255,-151.735410
729,-149.121094,12.0996,32.0234,1024,202.5000,255,-151.354158
730,-149.121094,12.0996,32.0234,1024,202.5000,255,-150.103079
731,-149.121094,12.0996,32.0234,1024,202.5000,255,-151.410999
732,-149.121094,12.0996,32.0234,1024,202.5000,255,-150.251193
733,-149.121094,12.0996,32.0234,1024,202.5000,255,-151.251533
734,-148.652344,12.1621,31.9453,1024,202.5000,257,-151.269064
735,-148.652344,12.1621,31.9453,1024,202.5000,257,-151.781688
736,-148.652344,12.1621,31.9453,1024,202.5000,257,-151.810476
737,-148.457031,12.1777,31.9531,1024,222.0000,258,-150.615015
